-DOCSTART- -X- -X- O
in IN B-PP O
multiples NNS B-NP O
of IN B-PP O
CPU NNP B-NP B-DEF
real JJ I-NP I-DEF
time NN I-NP I-DEF
( : B-VP I-DEF
CPURT NNP B-NP B-TERM
) : I-NP O
. . O O

Word NNP B-NP B-TERM
Sense NNP I-NP I-TERM
Disambiguation NNP I-NP I-TERM
( NNP O I-TERM
WSD NNP B-NP I-TERM
) NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
central JJ I-NP I-DEF
task NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
area NN I-NP I-DEF
of IN B-PP I-DEF
Natural NNP B-NP I-DEF
Language NNP I-NP I-DEF
Processing NNP I-NP I-DEF
. . O O

The DT B-NP B-DEF
problem NN I-NP I-DEF
of IN B-PP I-DEF
identifying VBG B-VP I-DEF
the DT B-NP I-DEF
words NNS I-NP I-DEF
string VBG I-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
character NN I-NP I-DEF
sequence NN I-NP I-DEF
is VBZ B-VP O
known VBN I-VP O
as IN B-PP O
the DT B-NP O
segmentation NN I-NP B-TERM
/ : B-PP O
tokenization NN B-NP B-TERM
problem NN I-NP I-TERM
. . O O

The DT B-NP O
probability NN I-NP B-TERM
distribution NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP O
distribution NN I-NP B-DEF
p NN I-NP I-DEF
that WDT I-NP I-DEF
has VBZ B-VP I-DEF
the DT B-NP I-DEF
maximum NN I-NP I-DEF
entropy NN I-NP I-DEF
relative JJ O I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
prior RB I-NP I-DEF
distribution NN I-NP I-DEF
P0 NNP I-NP I-DEF
( NNP I-NP O
in IN B-PP O
other JJ B-NP O
words NNS I-NP O
: : O O
the DT B-NP O
distribution NN I-NP O
that IN B-PP O
minimize NN B-NP O
de IN B-PP O
divergence NN B-NP O
D NNP I-NP O
( NNP I-NP O
pllpo NN I-NP O
) : O O
) : O O
( : O O
Della NNP O O
Pietra NNP B-NP O
et NN I-NP O
al. NNP I-NP O
, , O O
1995 CD O O
) : O O
. . O O

Finite NNP B-NP B-TERM
mixture NN I-NP I-TERM
models NNS I-NP I-TERM
have VBP B-VP O
been VBN I-VP O
used VBN I-VP B-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
variety NN I-NP I-DEF
of IN B-PP I-DEF
applications NNS B-NP I-DEF
in IN B-PP I-DEF
text NN B-NP I-DEF
processing NN I-NP I-DEF
( : I-NP O
e.g. NNP I-NP O
, , O O
( NNP O O
Li NNP B-NP O
and CC I-NP O
Yamanishi NNP I-NP O
, , O O
1997 CD B-NP O
; : O O
Nigam NNP B-NP O
et NN I-NP O
al. NNP O O
, , O O
2000 CD B-NP O
; : O O
Hofmann NNP O O
, , O O
1999 CD O O
) : O O
) CD O O
, , O O
indicating VBG B-VP O
that IN O O
they PRP O O
are VBP B-VP O
essential JJ O O
to TO B-PP O
text VB O O
processing NN O O
. . O O

While IN O O
tile JJ B-NP B-TERM
realization NN I-NP I-TERM
of IN B-PP I-TERM
the DT B-NP I-TERM
focus NN I-NP I-TERM
domain NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
task NN I-NP I-DEF
of IN B-PP I-DEF
converting VBG B-VP I-DEF
the DT B-NP I-DEF
complete JJ I-NP I-DEF
focus NN I-NP I-DEF
into IN B-PP I-DEF
one CD B-NP I-DEF
phrase NN I-NP I-DEF
, , O O
word NN B-NP O
order NN I-NP O
will MD B-VP O
be VB I-VP O
determined VBN I-VP O
by IN B-PP O
LP-rules NNS B-NP O
that IN I-NP O
pick NN B-VP O
up RP O O
the DT B-NP O
pragmaticall2 NNP I-NP O
, , O O
' '' O O
motivated VBN B-VP O
literals NNS O O
on IN B-PP O
topichood NN O O
, , O O
identifial JJ O O
) NN O O
ility NN O O
, , O O
and CC O O
referential JJ O O
movement NN O O
. . O O

The DT B-NP O
approach NN I-NP O
taken VBN B-VP O
in IN B-PP O
this DT B-NP O
thesis NN I-NP O
, , O O
however RB O O
, , O O
explores NNS B-VP O
generation NN B-NP B-TERM
as IN B-PP O
.a NNP B-NP O
.classification NN I-NP B-DEF
task NN I-NP I-DEF
whereby NN O I-DEF
the DT B-NP I-DEF
representation NN I-NP I-DEF
that IN I-NP I-DEF
describes NNS B-VP I-DEF
the DT B-NP I-DEF
intended VBN I-NP I-DEF
meaning NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
utterance NN I-NP I-DEF
is VBZ B-VP I-DEF
ultimately RB O I-DEF
to TO B-VP I-DEF
be VB I-VP I-DEF
classified VBN I-VP I-DEF
into IN B-PP I-DEF
an DT B-NP I-DEF
appropriate JJ I-NP I-DEF
surface NN I-NP I-DEF
form NN I-NP I-DEF
. . O O

We PRP B-NP O
will MD B-VP O
pay VB I-VP O
special JJ B-NP O
attention NN I-NP O
to TO B-PP O
localcontent VB B-NP B-TERM
collocations NNS I-NP I-TERM
, , O O
as IN O O
they PRP B-NP O
are VBP B-VP O
the DT B-NP B-DEF
strongest JJS I-NP I-DEF
, , O I-DEF
and CC O I-DEF
also RB O I-DEF
closer JJR O I-DEF
to TO B-PP I-DEF
strict VB B-NP I-DEF
definitions NNS I-NP I-DEF
of IN B-PP I-DEF
collocation NN B-NP I-DEF
. . O O

The DT B-NP O
Panasonic NNP I-NP B-TERM
LC90S NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
19 CD I-NP I-DEF
'' '' I-NP I-DEF
-display NNP I-NP I-DEF
. . O O

These DT B-NP O
studies NNS I-NP O
frequently RB O O
involve VBP B-VP O
the DT B-NP O
construction NN I-NP O
of IN B-PP O
an DT B-NP O
idealized JJ I-NP B-TERM
language NN I-NP I-TERM
sample NN I-NP I-TERM
which WDT I-NP O
is VBZ B-VP O
( : I-VP O
at IN O O
best JJS O O
) : B-VP O
an DT B-NP B-DEF
accurate JJ I-NP I-DEF
subset NN I-NP I-DEF
of IN B-PP I-DEF
sentences NNS B-NP I-DEF
that WDT B-PP I-DEF
a DT B-NP I-DEF
child NN I-NP I-DEF
might MD B-VP I-DEF
hear VB I-VP I-DEF
. . O O

The DT B-NP O
base NN I-NP B-TERM
model NN I-NP I-TERM
defines NNS B-VP O
the DT B-NP B-DEF
distance NN I-NP I-DEF
between IN B-PP I-DEF
a DT B-NP I-DEF
test NN I-NP I-DEF
item NN I-NP I-DEF
and CC O I-DEF
each DT B-NP I-DEF
memory NN I-NP I-DEF
item NN I-NP I-DEF
as IN B-PP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
features NNS B-NP I-DEF
for IN B-PP I-DEF
which WDT B-NP I-DEF
they PRP I-NP I-DEF
have VBP B-VP I-DEF
a DT B-NP I-DEF
different JJ I-NP I-DEF
value NN I-NP I-DEF
. . O O

The DT B-NP O
hotel NN I-NP B-TERM
Regina NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
small JJ I-NP I-DEF
hotel NN I-NP I-DEF
. . O O

P NNP B-NP O
( : I-NP O
t NN I-NP O
l NN I-NP O
) : I-NP O
and CC O O
P NNP B-NP B-TERM
( NNP I-NP O
t NN I-NP O
2 CD I-NP O
) CD O O
are VBP B-VP O
the DT B-NP B-DEF
occurrence NN I-NP I-DEF
probabilities NNS I-NP I-DEF
of IN B-PP I-DEF
term NN B-NP I-DEF
t NN I-NP I-DEF
I PRP I-NP I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD B-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
. . O O

P NNP B-NP O
( : I-NP O
tl NN I-NP O
) : O O
= : O O
n NN O O
, , O O
__~_ NNP B-NP O
( NNP I-NP O
2 CD I-NP O
) CD I-NP O
N NNP I-NP O
P NNP I-NP O
( NNP I-NP O
t2 NNP I-NP O
) NNP I-NP O
= NNP O O
n NN B-NP O
,2 -NONE- I-NP O
( . O O
3 CD B-NP O
) CD I-NP O
N NNP I-NP O
P NNP I-NP O
( NNP I-NP O
tl NN I-NP O
, , O O
t2 NNP B-NP O
) NNP O O
= NNP O O
n NN O O
, , O O
, , O O
, , O O
, , O O
~ : B-NP O
( : B-VP O
4 CD B-NP O
) CD I-NP O
N NNP I-NP O
Where NNP B-PP O
nt~ NNP B-NP B-TERM
, , O O
nt2 NNP B-NP B-TERM
is VBZ B-VP O
the DT O B-DEF
individual JJ O I-DEF
term NN O I-DEF
frequency NN O I-DEF
of IN B-PP I-DEF
term NN O I-DEF
t NN O I-DEF
I PRP O I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD O I-DEF
respectively RB O I-DEF
if IN B-PP I-DEF
either DT O I-DEF
of IN B-PP I-DEF
them PRP O I-DEF
occur VBP B-VP I-DEF
in IN B-PP I-DEF
a DT O I-DEF
sentence NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
collection NN O I-DEF
, , O O
ntt NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
co-occurrence NN O I-DEF
frequency NN O I-DEF
of IN B-PP I-DEF
term NN O I-DEF
t NN O I-DEF
I PRP O I-DEF
and CC O I-DEF
t VB B-VP I-DEF
2 CD O I-DEF
if IN B-PP I-DEF
they PRP O I-DEF
are VBP B-VP I-DEF
all RB O I-DEF
in IN B-PP I-DEF
a DT O I-DEF
sentence NN O I-DEF
of IN O I-DEF
the DT O I-DEF
collection NN O I-DEF
. . O O

o NN B-PP O
The DT B-NP O
lexicalized JJ I-NP B-TERM
grammar NN I-NP I-TERM
in IN B-PP O
G-TAG JJ B-NP O
is VBZ B-VP O
compiled VBN I-VP B-DEF
from IN B-PP I-DEF
the DT B-NP I-DEF
recta-grammar JJ I-NP I-DEF
designed VBN B-VP I-DEF
and CC I-VP I-DEF
implemented VBN I-VP I-DEF
by IN B-PP I-DEF
M.H JJ B-NP I-DEF
. . O O

Let NNP B-NP O
R NNP I-NP B-TERM
( NNP I-NP I-TERM
z NN I-NP I-TERM
) : B-VP I-TERM
to TO I-VP O
be VB I-VP O
the DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
rules NNS B-NP I-DEF
r VBP I-NP I-DEF
that IN I-NP I-DEF
applies NNS B-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
state NN I-NP I-DEF
el NN I-NP I-DEF
( NN I-NP I-DEF
z NN I-NP I-DEF
) : I-NP I-DEF
, , O O
R NNP B-NP O
( NNP B-VP O
z NN B-NP O
) : I-NP O
= : O O
{ : B-NP O
ri NN I-NP O
~ : I-NP O
7~Ir~ CD I-NP O
applies NNS B-VP O
to TO B-PP O
si VB O O
( : O O
z NN O O
) : O O
} : B-VP O
An DT O O
equivalence NN O B-TERM
class NN O I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
all DT O I-DEF
the DT O I-DEF
samples NNS O I-DEF
z VBP O I-DEF
that IN O I-DEF
have JJ B-VP I-DEF
the DT O I-DEF
same JJ O I-DEF
R NNP O I-DEF
( NNP O I-DEF
z NN O I-DEF
) : O I-DEF
. . O O

4.1 CD B-NP O
The DT I-NP O
Parsing NNP I-NP O
ModeL NNP I-NP O
A NNP I-NP O
parser NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
relation NN I-NP I-DEF
Parser NNP I-NP I-DEF
C_ NNP I-NP I-DEF
Sentences NNPS I-NP I-DEF
x NN I-NP I-DEF
Queries NNPS I-NP I-DEF
where WRB O I-DEF
Sentences NNS B-NP I-DEF
and CC I-NP O
Queries NNPS I-NP B-TERM
are VBP B-VP O
the DT B-NP B-DEF
sets NNS I-NP I-DEF
of IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
sentences NNS I-NP I-DEF
and CC O I-DEF
database VB B-NP I-DEF
queries NNS I-NP I-DEF
respectively RB O I-DEF
. . O O

Instead RB B-NP O
other JJ I-NP O
types NNS I-NP O
require VBP B-VP O
additional JJ B-NP O
re-generation NN I-NP O
: : O O
for IN B-PP O
the DT B-NP O
topic JJ I-NP O
of IN B-PP O
the DT B-NP O
document NN I-NP O
template NN B-VP O
the DT B-NP O
generation NN I-NP B-TERM
procedure NN I-NP I-TERM
is VBZ B-VP O
as IN O O
follows NNS B-VP O
: : O O
( : B-NP B-DEF
i PRP I-NP I-DEF
) VBP B-PP I-DEF
the DT B-NP I-DEF
verb NN I-NP I-DEF
form NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
predicate NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
Predicate NNP I-NP I-DEF
slot NN I-NP I-DEF
is VBZ B-VP I-DEF
generated VBN I-VP I-DEF
in IN B-PP I-DEF
the DT O I-DEF
present NN O I-DEF
tense NN O I-DEF
( : O I-DEF
topical JJ O I-DEF
information NN O I-DEF
is VBZ B-VP I-DEF
always RB I-VP I-DEF
reported VBN I-VP I-DEF
in IN B-PP I-DEF
present NN O I-DEF
tense NN O I-DEF
) : O I-DEF
, , O I-DEF
3rd JJ O I-DEF
person NN O I-DEF
of IN B-PP I-DEF
singular JJ O I-DEF
in IN B-PP I-DEF
active JJ O I-DEF
voice NN O I-DEF
at IN O I-DEF
the DT O I-DEF
beginning NN O I-DEF
of IN O I-DEF
the DT O I-DEF
sentence NN O I-DEF
; : O I-DEF
( : O I-DEF
ii NN O I-DEF
) : O I-DEF
the DT O I-DEF
parsed VBN O I-DEF
sentence NN O I-DEF
fragment NN O I-DEF
from IN O I-DEF
the DT O I-DEF
N NNP O I-DEF
' POS O I-DEF
hat NN O I-DEF
slot NN O I-DEF
is VBZ B-VP I-DEF
generated VBN I-VP I-DEF
in IN O I-DEF
the DT O I-DEF
middle NN O I-DEF
of IN O I-DEF
the DT O I-DEF
sentence NN O I-DEF
( : O I-DEF
so RB O I-DEF
the DT O I-DEF
appropriate JJ O I-DEF
case NN O I-DEF
for IN O I-DEF
the DT O I-DEF
first JJ O I-DEF
element NN O I-DEF
) : O I-DEF
. . O O

LazyBoosting NN B-NP B-TERM
( `` I-NP O
Escudero NNP I-NP O
et NN I-NP O
al. NNP O O
, , O O
2000a CD B-NP O
) : I-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-DEF
simple JJ I-NP I-DEF
modification NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
AdaBoost.MH JJ I-NP I-DEF
algorithm NN I-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
consists NNS B-VP I-DEF
of IN B-PP I-DEF
reducing VBG B-VP I-DEF
the DT B-NP I-DEF
feature NN I-NP I-DEF
space NN I-NP I-DEF
that WDT I-NP I-DEF
is VBZ B-VP I-DEF
explored VBN I-VP I-DEF
when WRB O I-DEF
learning VBG B-VP I-DEF
each DT B-NP I-DEF
weak JJ I-NP I-DEF
classifier NN I-NP I-DEF
. . O O

Word NNP B-NP B-TERM
Sense NNP I-NP I-TERM
Disambiguation NNP I-NP I-TERM
( NNP O O
WSD NNP B-NP B-TERM
) NNP I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
problem NN I-NP I-DEF
of IN B-PP I-DEF
assigning VBG B-VP I-DEF
the DT B-NP I-DEF
appropriate NN I-NP I-DEF
meaning NN I-NP I-DEF
( : O I-DEF
sense NN B-NP I-DEF
) : B-VP I-DEF
to TO B-PP I-DEF
a DT B-NP I-DEF
given VBN I-NP I-DEF
word NN I-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
text NN I-NP I-DEF
or CC I-NP I-DEF
discourse NN I-NP I-DEF
. . O O

To TO B-PP O
that DT B-NP O
end NN I-NP O
, , O O
three CD B-NP O
different JJ I-NP O
approaches NNS I-NP O
were VBD B-VP O
used VBN I-VP O
: : O O
( : B-NP O
i PRP I-NP O
) VBP O O
the DT B-NP O
full JJ I-NP B-TERM
model NN I-NP I-TERM
: : O O
all DT B-NP B-DEF
variables NNS I-NP I-DEF
were VBD B-VP I-DEF
used VBN I-VP I-DEF
to TO I-VP I-DEF
determine VB I-VP I-DEF
the DT B-NP I-DEF
discriminant NN I-NP I-DEF
functions NNS I-NP I-DEF
; : O O
( : B-NP O
ii NN I-NP O
) : B-PP O
the DT B-NP O
forward NN I-NP B-TERM
model NN I-NP I-TERM
: : O O
starting VBG B-VP B-DEF
from IN B-PP I-DEF
an DT B-NP I-DEF
empty NN I-NP I-DEF
model NN I-NP I-DEF
, , O I-DEF
variables NNS O I-DEF
were VBD B-VP I-DEF
introduced VBN I-VP I-DEF
in IN B-PP I-DEF
order NN O I-DEF
to TO B-VP I-DEF
create VB I-VP I-DEF
a DT O I-DEF
reduced VBN O I-DEF
model NN O I-DEF
, , O I-DEF
with IN B-PP I-DEF
a DT O I-DEF
small JJ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
variables NNS O I-DEF
; : O O
( : O O
iii NN O O
) : B-PP O
the DT O O
backward NN O B-TERM
model NN O I-TERM
: : O O
starting VBG B-VP B-DEF
from IN B-PP I-DEF
the DT O I-DEF
full JJ O I-DEF
model NN O I-DEF
, , O I-DEF
variables NNS O I-DEF
were VBD B-VP I-DEF
eliminated VBN I-VP I-DEF
to TO I-VP I-DEF
create VB I-VP I-DEF
a DT O I-DEF
reduced VBN O I-DEF
model NN O I-DEF
. . O O

The DT B-NP O
X NNP I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
initial JJ I-NP I-DEF
two-characters NNS I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
keyword NN I-NP I-DEF
and CC O O
Y NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
remained VBN I-NP I-DEF
characters NNS I-NP I-DEF
. . O O

According VBG B-PP O
to TO I-PP O
our PRP$ B-NP O
view NN I-NP O
, , O O
an DT B-NP O
annotation NN I-NP B-TERM
meta-scheme NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
general JJ I-NP I-DEF
descriptive JJ I-NP I-DEF
framework NN I-NP I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
different JJ I-NP I-DEF
annotation NN I-NP I-DEF
schemes NNS I-NP I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
accommodated VBN I-VP I-DEF
. . O O

SUPAR NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
computational JJ I-NP I-DEF
system NN I-NP I-DEF
focused VBN B-VP I-DEF
on IN B-PP I-DEF
anaphora NN B-NP I-DEF
resolution NN I-NP I-DEF
. . O O

SGML NNP B-NP B-TERM
mark-up NNP I-NP I-TERM
determines VBZ B-VP B-DEF
the DT B-NP I-DEF
logical JJ I-NP I-DEF
structure NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
document NN I-NP I-DEF
and CC O I-DEF
its PRP$ B-NP I-DEF
syntax NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
form NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
context-free JJ I-NP I-DEF
grammar NN I-NP I-DEF
. . O O

Since IN O O
objects NNS B-NP O
can MD B-VP O
be VB I-VP O
grouped VBN I-VP O
together RP O O
into IN B-PP O
classes NNS B-NP O
, , O O
a DT B-NP O
class NN I-NP B-TERM
complexity NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
bits NNS B-NP I-DEF
conveyed VBN B-VP I-DEF
by IN B-PP I-DEF
distinguishing NN B-VP I-DEF
one CD B-NP I-DEF
type NN I-NP I-DEF
of IN B-PP I-DEF
object NN B-NP I-DEF
from IN B-PP I-DEF
that DT B-NP I-DEF
class NN I-NP I-DEF
, , O I-DEF
plus CC O I-DEF
the DT B-NP I-DEF
maximum NN I-NP I-DEF
object NN I-NP I-DEF
complexity NN I-NP I-DEF
that WDT O I-DEF
occurs VBZ B-VP I-DEF
in IN B-PP I-DEF
that DT O I-DEF
class NN O I-DEF
: : O O
CC. NNP O O
, , O O
... : O O

The DT B-NP O
ideal NN I-NP B-TERM
answer NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
full JJ I-NP I-DEF
sentence NN I-NP I-DEF
that WDT I-NP I-DEF
contains VBZ B-VP I-DEF
the DT B-NP I-DEF
information NN I-NP I-DEF
given VBN B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
question NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
information NN I-NP I-DEF
requested VBD B-VP I-DEF
. . O O

The DT B-NP O
idea NN I-NP O
behind IN B-PP O
feature NN B-NP B-TERM
merging VBG I-NP I-TERM
is VBZ B-VP O
to TO I-VP B-DEF
reduce VB I-VP I-DEF
overfitting NN I-VP I-DEF
through IN B-PP I-DEF
changes NNS B-NP I-DEF
made VBN B-VP I-DEF
directly RB O I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
model NN I-NP I-DEF
. . O O

In IN B-PP O
English JJ B-NP O
BNP NNP I-NP B-TERM
( NNP I-NP O
base NN I-NP B-TERM
noun NN I-NP I-TERM
phrase NN I-NP I-TERM
) : I-NP O
is VBZ B-VP O
defined VBN I-VP O
as RB B-PP O
simple JJ B-NP B-DEF
and CC I-NP I-DEF
non-nesting JJ I-NP I-DEF
noun NN I-NP I-DEF
phrases NNS I-NP I-DEF
, , O O
i.e JJ B-NP O
. . O O

The DT B-NP O
position NN I-NP O
value NN I-NP O
posi_v NNP I-NP O
of IN B-PP O
the DT B-NP O
ith NN I-NP O
word NN I-NP O
wi NN I-NP O
is VBZ B-VP O
calculated VBN I-VP O
as RB B-PP O
pos VBZ B-NP O
_v NNP I-NP O
= NNP O O
r NN B-NP O
× : I-NP O
R NNP I-NP O
] : I-NP O
, , O O
where WRB O O
n NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
and CC I-NP O
R NNP I-NP B-TERM
represents NNS B-VP B-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
regions NNS B-NP I-DEF
in IN B-PP I-DEF
the DT O I-DEF
sentence NN O I-DEF
. . O O

A DT B-NP O
TMR NNP I-NP B-TERM
includes VBZ B-VP B-DEF
, , O I-DEF
among IN B-PP I-DEF
other JJ B-NP I-DEF
representational JJ I-NP I-DEF
objects NNS I-NP I-DEF
, , O I-DEF
instantiations NNS B-NP I-DEF
of IN B-PP I-DEF
object NN B-NP I-DEF
types NNS I-NP I-DEF
, , O I-DEF
relation NN B-NP I-DEF
types NNS I-NP I-DEF
and CC I-NP I-DEF
property NN I-NP I-DEF
types NNS I-NP I-DEF
. . O O

Corpus NNP B-NP B-TERM
A DT I-NP I-TERM
consists NNS B-VP O
of IN B-PP O
local JJ B-NP B-DEF
news NN I-NP I-DEF
with IN B-PP I-DEF
more JJR B-NP I-DEF
than IN I-NP I-DEF
325 CD I-NP I-DEF
million CD I-NP I-DEF
characters NNS I-NP I-DEF
. . O O

LT NNP B-NP B-TERM
TTT NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
good JJ I-NP I-DEF
tradeff NN I-NP O
between IN B-PP O
the DT B-NP O
rapidity NN I-NP O
of IN B-PP O
CASS NNP B-NP O
and CC O O
the DT B-NP O
rich JJ I-NP O
formalism NN I-NP O
of IN B-PP O
XFST NNP B-NP O
. . O O

The DT B-NP O
< NN I-NP O
rs NNS I-NP O
> : B-PP B-TERM
tag NN B-NP I-TERM
can MD B-VP O
be VB I-VP O
considered VBN I-VP O
to TO I-VP O
be VB I-VP O
the DT B-NP B-DEF
name NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
varying NN I-NP I-DEF
element NN I-NP I-DEF
. . O O

Corpus NNP B-NP B-TERM
H NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
subset NN I-NP I-DEF
of IN B-PP I-DEF
Corpus NNP B-NP I-DEF
I NNP I-NP I-DEF
. . O O

MOVE NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
label NN I-NP I-DEF
for IN B-PP I-DEF
complex JJ B-NP I-DEF
events NNS I-NP I-DEF
that WDT I-NP I-DEF
consists VBZ B-VP I-DEF
of IN B-PP I-DEF
maximally RB B-NP I-DEF
three CD I-NP I-DEF
sub-events NNS I-NP I-DEF
, , O I-DEF
namely RB O I-DEF
START NNP B-NP I-DEF
, , O I-DEF
CHPOS NNP B-NP I-DEF
( NNP I-NP I-DEF
CHANGE NNP I-NP I-DEF
OF NNP B-PP I-DEF
POSITION NNP B-NP I-DEF
) NNP I-NP I-DEF
, , O I-DEF
and CC O I-DEF
STOP NNP B-NP I-DEF
, , O I-DEF
where WRB O I-DEF
the DT O I-DEF
first JJ O I-DEF
and CC O I-DEF
the DT O I-DEF
last JJ O I-DEF
sub-event NN O I-DEF
are VBP B-VP I-DEF
optional JJ O I-DEF
and CC O I-DEF
the DT O I-DEF
middle NN O I-DEF
event NN O I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
any DT O I-DEF
kind NN O I-DEF
of IN B-PP I-DEF
movement NN O I-DEF
along IN B-PP I-DEF
a DT O I-DEF
trajectory NN O I-DEF
. . O O

TIVIR NNP B-NP B-TERM
captures NNS B-VP B-DEF
the DT B-NP I-DEF
meanings NNS I-NP I-DEF
of IN B-PP I-DEF
words NNS B-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
text NN I-NP I-DEF
and CC O I-DEF
represents VBZ B-VP I-DEF
them PRP B-NP I-DEF
in IN B-PP I-DEF
a DT B-NP I-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
ontological JJ B-NP I-DEF
concepts NNS I-NP I-DEF
interconnected VBN B-VP I-DEF
through IN B-PP I-DEF
ontological JJ B-NP I-DEF
relations NNS I-NP I-DEF
. . O O

For IN B-PP O
instance NN B-NP O
, , O O
the DT B-NP O
Spanish NNP I-NP O
verb NN I-NP O
comprar NN I-NP O
( : I-NP O
to TO B-VP O
buy VB I-VP O
) CD B-NP O
might MD B-VP O
be VB I-VP O
associated VBN I-VP O
with IN B-PP O
the DT B-NP O
ontological JJ I-NP O
concept NN I-NP O
named VBD B-VP O
PURCHASE NNP B-NP B-TERM
which WDT I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
generic JJ I-NP I-DEF
frame NN I-NP I-DEF
structure NN I-NP I-DEF
corresponding VBG O I-DEF
to TO B-PP I-DEF
purchasing VBG B-NP I-DEF
events NNS I-NP I-DEF
. . O O

An DT B-NP O
ontology NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
body NN I-NP I-DEF
of IN B-PP I-DEF
knowledge NN B-NP I-DEF
about IN B-PP I-DEF
the DT B-NP I-DEF
world NN I-NP I-DEF
. . O O

English JJ B-NP O
and CC O O
other JJ B-NP O
Germanic NNP I-NP O
languages NNS I-NP O
are VBP B-VP O
considered VBN I-VP O
satellite-framed JJ B-NP B-TERM
languages NNS I-NP I-TERM
, , O O
expressing VBG B-VP B-DEF
the DT B-NP I-DEF
path NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
satellite NN I-NP I-DEF
; : O O
Spanish NNP B-NP B-TERM
, , O O
among IN B-PP O
other JJ B-NP O
Romance NNP I-NP O
languages NNS I-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-DEF
verb-framed JJ I-NP I-DEF
language NN I-NP I-DEF
and CC O I-DEF
expresses NNS B-VP I-DEF
the DT B-NP I-DEF
path NN I-NP I-DEF
in IN B-PP I-DEF
the DT O I-DEF
main JJ O I-DEF
verb NN O I-DEF
. . O O

Motion NN B-NP B-TERM
