-DOCSTART- -X- -X- O
= : O O
2*R*P/ CD O O
( CD O O
R+P JJ O O
) NN O B-DEF
where WRB O I-DEF
P NNP O I-DEF
is VBZ B-VP I-DEF
the DT O I-DEF
precision NN O I-DEF
, , O I-DEF
R NNP O I-DEF
is VBZ O I-DEF
the DT O I-DEF
recall NN O I-DEF
and CC O I-DEF
is VBZ O I-DEF
the DT O I-DEF
relative JJ O I-DEF
importance NN O I-DEF
given VBN O I-DEF
to TO O I-DEF
recall VB O I-DEF
over IN O I-DEF
precision NN O I-DEF
. . O O

The DT B-NP O
widely RB I-NP O
available JJ I-NP O
corpus NN I-NP O
is VBZ B-VP O
Academic NNP B-NP B-TERM
Sinica NNP I-NP I-TERM
Balanced NNP I-NP I-TERM
Corpus NNP I-NP I-TERM
abbreviated VBD B-VP O
as IN B-PP O
ASBC NNP B-NP B-TERM
hereafter NN B-PP O
( : B-NP O
I-Iuang JJ I-NP O
and CC O O
Chen NNP B-NP O
, , O O
1995 CD B-NP O
) : I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP B-DEF
POS-tagged JJ I-NP I-DEF
corpus NN I-NP I-DEF
. . O O

Ambiguity NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
natural JJ I-NP I-DEF
enemy NN I-NP I-DEF
of IN B-PP I-DEF
efficient NN B-NP I-DEF
language NN I-NP I-DEF
acquisition NN I-NP I-DEF
. . O O

Lt NNP B-NP B-TERM
~ : I-NP I-TERM
C NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
total NN I-NP I-DEF
function NN I-NP I-DEF
. . O O

We PRP B-NP O
define VBP B-VP O
tightly RB I-VP B-TERM
bound IN I-VP I-TERM
as IN B-PP O
those DT B-NP B-DEF
schema NN I-NP I-DEF
that IN B-PP I-DEF
users NNS B-NP I-DEF
expect VBP B-VP I-DEF
to TO I-VP I-DEF
discuss VB I-VP I-DEF
interchangeably RB O I-DEF
, , O I-DEF
without IN B-PP I-DEF
explicit NN B-NP I-DEF
shifts NNS I-NP I-DEF
in IN B-PP I-DEF
conversational JJ B-NP I-DEF
focus NN I-NP I-DEF
. . O O

Pi NNP B-NP B-TERM
( : I-NP I-TERM
c~ JJ I-NP I-TERM
) NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
probability NN I-NP I-DEF
of IN B-PP I-DEF
beginning NN B-VP I-DEF
a DT B-NP I-DEF
derivation NN I-NP I-DEF
with IN B-PP I-DEF
c~ JJ B-NP I-DEF
; : O O
Ps NNP B-NP B-TERM
( : O I-TERM
o~ JJ B-NP I-TERM
I PRP I-NP I-TERM
77 CD I-NP I-TERM
) CD I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
probability NN I-NP I-DEF
of IN B-PP I-DEF
substituting VBG B-VP I-DEF
o~ JJ O I-DEF
at IN B-PP I-DEF
7 CD O I-DEF
; : O O
Pa NNP O B-TERM
( : O I-TERM
/~ : O I-TERM
I PRP O I-TERM
r/ VBP B-VP I-TERM
) : O I-TERM
is VBZ B-VP O
the DT O B-DEF
probability NN O I-DEF
of IN B-PP I-DEF
adjoining VBG B-VP I-DEF
~ : O I-DEF
at IN B-PP I-DEF
7/ CD O I-DEF
; : O O
finally RB O O
, , O O
Pa NNP O B-TERM
( NNP B-VP I-TERM
NONE NNP I-VP I-TERM
I NNP O I-TERM
7 CD O I-TERM
) CD O I-TERM
is VBZ B-VP O
the DT O B-DEF
probability NN O I-DEF
of IN B-PP I-DEF
nothing NN O I-DEF
adjoining VBG O I-DEF
at IN B-PP I-DEF
~/ CD O I-DEF
. . O O

In IN B-PP O
our PRP$ B-NP O
case NN I-NP O
the DT I-NP O
meta-interpreter JJ I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
chart NN I-NP I-DEF
parser NN I-NP I-DEF
augmented VBD B-VP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
generation NN I-NP I-DEF
of IN B-PP I-DEF
needs NNS B-NP I-DEF
and CC O O
the DT B-NP O
partial JJ I-NP O
proof NN I-NP O
is VBZ B-VP O
represented VBN I-VP O
by IN B-PP O
the DT B-NP O
chart NN I-NP O
augmented VBD B-VP O
with IN B-PP O
the DT B-NP O
needs NNS I-NP O
. . O O

SVMs NNS B-NP B-TERM
are VBP B-VP O
so-called JJ B-NP O
large JJ I-NP B-DEF
margin NN I-NP I-DEF
classifiers NNS I-NP I-DEF
and CC O I-DEF
are VBP B-VP I-DEF
well-known JJ O I-DEF
as IN B-PP I-DEF
their PRP$ B-NP I-DEF
good JJ I-NP I-DEF
generalization NN I-NP I-DEF
performance NN I-NP I-DEF
. . O O

`` `` O O
Precision NN B-NP B-TERM
`` `` O O
is VBZ B-VP O
the DT B-NP B-DEF
percentage NN I-NP I-DEF
of IN B-PP I-DEF
correct JJ B-NP I-DEF
answers NNS I-NP I-DEF
among IN B-PP I-DEF
the DT B-NP I-DEF
answers NNS I-NP I-DEF
proposed VBD B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
system NN I-NP I-DEF
. . O O

In IN B-PP O
GL NNP B-NP O
formalism NN I-NP O
, , O O
lexical JJ B-NP B-TERM
entries NNS I-NP I-TERM
consist VBP B-VP B-DEF
in IN B-PP I-DEF
structured VBN B-NP I-DEF
sets NNS I-NP I-DEF
of IN B-PP I-DEF
predicates NNS B-NP I-DEF
that WDT B-VP I-DEF
define NN I-VP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
. . O O

GoDiS NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
small-scale JJ I-NP I-DEF
prototype NN I-NP I-DEF
and CC B-PP O
as IN I-PP O
such JJ B-NP O
it PRP I-NP O
suffers VBZ B-VP O
from IN B-PP O
the DT B-NP O
familiar JJ I-NP O
drawbacks NNS I-NP O
of IN B-PP O
many JJ B-NP O
experimental JJ I-NP O
systems NNS I-NP O
: : O O
its PRP$ B-NP O
lexicons NNS I-NP O
and CC I-NP O
databases NNS I-NP O
are VBP B-VP O
very RB O O
small JJ O O
, , O O
and CC O O
the DT B-NP O
domain NN I-NP O
knowledge NN I-NP O
is VBZ B-VP O
limited VBN I-VP O
. . O O

Their PRP$ B-NP O
differences NNS I-NP O
lie VBP B-VP O
in IN B-PP O
that DT B-NP O
• NN I-NP O
MBL NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
lazy NN I-NP I-DEF
learning NN I-NP I-DEF
algorithm NN I-NP I-DEF
that WDT I-NP I-DEF
keeps VBZ B-VP I-DEF
all DT B-NP I-DEF
training NN I-NP I-DEF
data NNS I-NP I-DEF
in IN B-PP I-DEF
memory NN B-NP I-DEF
. . O O

Prob-Parser NN B-NP B-TERM
( `` I-NP I-TERM
B NNP I-NP I-TERM
) : I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
probabilistic JJ I-NP I-DEF
parser NN I-NP I-DEF
using VBG B-VP I-DEF
a DT B-NP I-DEF
beam NN I-NP I-DEF
width NN I-NP I-DEF
of IN B-PP I-DEF
B NNP B-NP I-DEF
. . I-NP O
TABULATE NNP I-NP O
is VBZ B-VP O
CHILL NNP O O
using VBG B-VP O
the DT B-NP O
TABULATE NNP I-NP O
induction NN I-NP O
algorithm NN I-NP O
with IN B-PP O
determ NN B-NP O
; : O O
nistic JJ B-NP O
parsing NN I-NP O
. . O O

In IN B-PP O
these DT B-NP O
ways NNS I-NP O
, , O O
YAG NNP B-NP B-TERM
provides VBZ B-VP B-DEF
the DT B-NP I-DEF
speed NN I-NP I-DEF
, , O I-DEF
robustness NN B-VP I-DEF
, , O I-DEF
flexibility NN B-NP I-DEF
, , O I-DEF
and CC O I-DEF
maintainability NN B-NP I-DEF
needed VBD B-VP I-DEF
by IN B-PP I-DEF
real-time JJ B-NP I-DEF
natural JJ I-NP I-DEF
language NN I-NP I-DEF
dialog NN I-NP I-DEF
systems NNS I-NP I-DEF
. . O O

Below IN O O
we PRP B-NP O
provide VBP B-VP O
the DT B-NP O
standard JJ I-NP O
definition NN I-NP O
for IN B-PP O
regular JJ B-NP O
expressions NNS I-NP O
, , O O
and CC O O
then RB O O
define VB B-VP O
a DT B-NP B-DEF
less JJR I-NP I-DEF
expressive JJ I-NP I-DEF
language NN I-NP I-DEF
formafism NN I-NP I-DEF
, , O O
which WDT B-NP O
we PRP I-NP O
will MD B-VP O
refer VB I-VP O
to TO B-PP O
as RB I-PP O
reduced VBN B-NP B-TERM
regular JJ I-NP I-TERM
expressions NNS I-NP I-TERM
. . O O

Naive JJ B-NP B-TERM
Bayes NNS I-NP I-TERM
is VBZ B-VP O
intended VBN I-VP O
as RB B-PP O
a DT B-NP B-DEF
simple JJ I-NP I-DEF
representative NN I-NP I-DEF
of IN B-PP I-DEF
statistical JJ B-NP I-DEF
learning NN I-NP I-DEF
methods NNS I-NP I-DEF
. . O O

Thus RB O O
, , O O
as IN O O
long RB O O
as IN O O
the DT B-NP O
goal NN I-NP O
of IN B-PP O
the DT B-NP O
realizer NN I-NP B-TERM
is VBZ B-VP O
to TO I-VP B-DEF
enmlate VB I-VP I-DEF
as IN O I-DEF
closely RB O I-DEF
as IN B-PP I-DEF
possible JJ B-VP I-DEF
a DT B-NP I-DEF
given VBN I-NP I-DEF
corpus NN I-NP I-DEF
( : O O
rather RB B-PP O
than IN I-PP O
provide VB O O
a DT B-NP O
maximal JJ I-NP O
range NN I-NP O
of IN B-PP O
paraphrastic JJ B-NP O
capability NN I-NP O
) : I-NP O
, , O O
then RB O O
our PRP$ B-NP O
approach NN I-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
for IN B-PP O
evaluation NN B-NP O
, , O O
r NN B-NP O
As IN B-PP O
in IN I-PP O
the DT B-NP O
case NN I-NP O
of IN B-PP O
machine NN O O
translation NN O O
, , O O
evaluation NN O O
in IN B-PP O
generation NN O O
is VBZ B-VP O
a DT O O
complex JJ O O
issue NN O O
. . O O

We PRP B-NP O
measure VBP B-VP O
accuracy NN B-NP O
using VBG B-VP O
the DT B-NP O
m-estimate JJ I-NP B-TERM
( NN I-NP O
Cestnik NNP I-NP O
, , O O
1990 CD B-NP O
) : I-NP O
, , O O
a DT B-NP B-DEF
smoothed JJ I-NP I-DEF
measure NN I-NP I-DEF
of IN B-PP I-DEF
accuracy NN B-NP I-DEF
on IN B-PP I-DEF
the DT B-NP I-DEF
training NN I-NP I-DEF
data NNS I-NP I-DEF
which WDT B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
case NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
two-class JJ I-NP I-DEF
problem NN I-NP I-DEF
is VBZ B-VP I-DEF
defined VBN I-VP I-DEF
as RB B-PP I-DEF
: : O I-DEF
accuracy NN O I-DEF
( : O I-DEF
H NNP O I-DEF
) : O I-DEF
s NNS B-VP I-DEF
+ VBP O I-DEF
m. NNP O I-DEF
p+ NNP O I-DEF
= NNP O I-DEF
( NNP O I-DEF
1 CD O I-DEF
) CD O I-DEF
n NN O I-DEF
, , O I-DEF
-Irrt JJ O I-DEF
where WRB O O
s NNS O B-TERM
is VBZ B-VP O
the DT O B-DEF
n-tuber JJ O I-DEF
of IN B-PP I-DEF
positive JJ O I-DEF
examples NNS O I-DEF
covered VBN B-VP I-DEF
by IN B-PP I-DEF
the DT O I-DEF
hypothesis NN O I-DEF
H NNP O I-DEF
, , O O
n NN O B-TERM
is VBZ B-VP O
the DT O B-DEF
total JJ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
examples NNS O I-DEF
covered VBN B-VP I-DEF
, , O O
p+ NNP O B-TERM
is VBZ O O
the DT O B-DEF
prior JJ O I-DEF
probability NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
class NN O I-DEF
( : O O
9 CD O O
, , O O
and CC O O
m NN O B-TERM
is VBZ O O
a DT O B-DEF
smoothing NN O I-DEF
parameter NN O I-DEF
. . O O

2.3 CD B-NP O
Distance NNP I-NP O
between IN B-PP O
Clusters NNP B-NP O
In NNP O O
order NN O O
to TO B-VP O
measure VB I-VP O
the DT B-NP O
distance NN I-NP O
between IN B-PP O
clusters NNS B-NP O
of IN B-PP O
the DT B-NP O
same JJ I-NP O
part NN I-NP O
of IN B-PP O
speech NN B-NP O
, , O O
we PRP B-NP O
use VBP B-VP O
the DT B-NP O
following VBG I-NP O
equations NNS I-NP O
: : O O
1 LS B-NP O
[ : I-NP O
~ : I-NP O
' '' O O
[ : O O
`` `` O O
1~/I CD O O
( CD O O
1 CD O O
) CD O O
disa NN O O
( : O O
Ai NNP O O
, , O O
Aj NNP O O
) NNP B-VP O
and CC I-VP O
lie VB I-VP O
, , O O
U NNP O O
% NN O O
l NN O O
( : O O
2 CD O O
) CD O O
where WRB O O
O~ JJ O B-TERM
is VBZ B-VP O
the DT O B-DEF
distribution NN O I-DEF
environment NN O I-DEF
of IN B-PP I-DEF
~ NNP O I-DEF
and CC O I-DEF
is VBZ B-VP I-DEF
make VB I-VP I-DEF
up RP O I-DEF
of IN B-PP I-DEF
nouns NNS O I-DEF
which WDT O I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
collocated VBN I-VP I-DEF
with IN B-PP I-DEF
distribution NN O I-DEF
environment NN O I-DEF
composed VBD B-VP I-DEF
of IN B-PP I-DEF
adjectives NNS O I-DEF
collocated VBN B-VP I-DEF
with IN B-PP I-DEF
N NNP O I-DEF
i PRP O I-DEF
. . O O

The DT B-NP O
type NN I-NP B-TERM
of IN B-PP I-TERM
an DT B-NP I-TERM
LCS NNP I-NP I-TERM
node NN I-NP I-TERM
is VBZ B-VP O
one CD B-NP B-DEF
of IN B-PP I-DEF
Event NNP B-NP I-DEF
, , O I-DEF
State NNP B-NP I-DEF
, , O I-DEF
Path NNP B-NP I-DEF
, , O I-DEF
Manner NNP B-NP I-DEF
, , O I-DEF
Property NNP B-NP I-DEF
or CC I-NP I-DEF
Thing NNP I-NP I-DEF
, , O O
loosely RB B-VP O
correlated VBN I-VP O
with IN B-PP O
verbs NNS B-NP O
prepositions NNS I-NP O
, , O O
adverbs NNS O O
, , O O
adjectives NNS O O
and CC O O
nouns NNS O O
. . O O

2This CD B-NP O
corpus NN I-NP O
is VBZ B-VP O
collected VBN I-VP O
and CC I-VP O
annotated VBN I-VP O
for IN B-PP O
the DT B-NP O
GNOME NNP I-NP B-TERM
project NN I-NP I-TERM
( : I-NP O
Poesio NNP I-NP O
, , O O
2000 CD B-NP O
) : I-NP O
, , O O
which WDT B-NP O
aims NNS B-VP B-DEF
at IN B-PP I-DEF
developing VBG B-VP I-DEF
general JJ B-NP I-DEF
algorithms NNS I-NP I-DEF
for IN B-PP I-DEF
generating VBG B-VP I-DEF
nominal JJ B-NP I-DEF
expressions NNS I-NP I-DEF
. . O O

5 LS B-NP O
Independent NNP I-NP O
of IN B-PP O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP O
source NN I-NP O
language NN I-NP O
, , O O
the DT B-NP O
PAR NNP I-NP O
schema NN I-NP O
selected VBD B-VP O
is VBZ B-NP O
motion NN I-NP O
, , O O
the DT B-NP O
activity NN I-NP B-TERM
field NN I-NP I-TERM
, , O O
which WDT B-NP O
determines NNS B-VP B-DEF
how WRB O I-DEF
the DT B-NP I-DEF
action NN I-NP I-DEF
is VBZ B-VP I-DEF
performed VBN I-VP I-DEF
( -NONE- B-NP O
in IN B-PP O
this DT O O
case NN O O
, , O O
by IN B-PP O
floating NN O O
) : O O
, , O O
is VBZ B-VP O
filled VBN I-VP O
by IN B-PP O
float JJ O B-TERM
( NN O O
the DT O B-DEF
main JJ O I-DEF
verb NN O I-DEF
in IN B-PP I-DEF
English NNP O I-DEF
, , O I-DEF
or CC O I-DEF
the DT O I-DEF
adjunct NN O I-DEF
in IN B-PP I-DEF
Spanish NNP O I-DEF
) NNP O O
. . O O

Following VBG B-VP O
Miller NNP B-NP O
et NN I-NP O
al NN I-NP O
. . O O
, , O O
1999 CD B-NP O
, , O O
the DT B-NP O
IR NNP I-NP B-TERM
system NN I-NP I-TERM
ranks VBZ I-NP B-DEF
documents NNS I-NP I-DEF
according VBG B-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
probability NN I-NP I-DEF
that IN B-PP I-DEF
a DT B-NP I-DEF
document NN I-NP I-DEF
D NNP I-NP I-DEF
is VBZ B-VP I-DEF
relevant JJ O I-DEF
given VBN B-PP I-DEF
the DT B-NP I-DEF
query NN I-NP I-DEF
Q NNP I-NP I-DEF
, , O I-DEF
P NNP B-NP I-DEF
( NNP I-NP I-DEF
D NNP I-NP I-DEF
is VBZ B-VP I-DEF
R NNP B-NP I-DEF
IQ NNP I-NP I-DEF
) NNP I-NP I-DEF
. . O O

The DT B-NP O
parameters NNS I-NP O
e VBP I-NP O
and CC O O
S NNP B-NP O
have VBP B-VP O
the DT B-NP O
following VBG I-NP O
meaning NN I-NP O
: : O O
e NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
probability NN I-NP I-DEF
that IN B-PP I-DEF
the DT B-NP I-DEF
learner NN I-NP I-DEF
produces VBZ B-VP I-DEF
a DT B-NP I-DEF
generalization NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
sample NN I-NP I-DEF
that IN I-NP I-DEF
does VBZ B-VP I-DEF
not RB I-VP I-DEF
coincide VB I-VP I-DEF
with IN B-PP I-DEF
the DT O I-DEF
target NN O I-DEF
concept NN O I-DEF
, , O O
while IN O O
S NNP O B-TERM
is VBZ B-VP O
the DT O B-DEF
probability NN O I-DEF
, , O I-DEF
given VBN B-PP I-DEF
D NNP O I-DEF
, , O I-DEF
that IN B-PP I-DEF
a DT O I-DEF
particularly RB O I-DEF
unrepresentative JJ O I-DEF
( NN O I-DEF
or CC O I-DEF
noisy NN O I-DEF
) : O I-DEF
training NN O I-DEF
sample NN O I-DEF
is VBZ B-VP I-DEF
drawn VBN I-VP I-DEF
. . O O

The DT B-NP O
network NN I-NP B-TERM
name NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
identifier NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
language NN I-NP I-DEF
model NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
speech NN I-NP I-DEF
recognition NN I-NP I-DEF
. . O O

This DT B-NP O
information NN I-NP B-TERM
gain NN I-NP I-TERM
measures VBZ B-VP B-DEF
the DT B-NP I-DEF
expected VBN I-NP I-DEF
reduction NN I-NP I-DEF
in IN B-PP I-DEF
entropy NN B-NP I-DEF
and CC O I-DEF
defines NNS B-VP I-DEF
one CD B-NP I-DEF
branch NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
possible JJ I-NP I-DEF
subset NN I-NP I-DEF
Si NNP I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
training NN I-NP I-DEF
examples NNS I-NP I-DEF
. . O O

TIDES NNP B-NP B-TERM
represents VBZ B-VP B-DEF
the DT B-NP I-DEF
pinnacle NN I-NP I-DEF
of IN B-PP I-DEF
information NN B-NP I-DEF
access NN I-NP I-DEF
and CC O I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
real JJ I-NP I-DEF
challenge NN I-NP I-DEF
for IN B-PP I-DEF
MT NNP B-NP I-DEF
. . O O

For IN B-PP O
the DT B-NP O
RRE-based JJ I-NP O
system NN I-NP O
, , O O
we PRP B-NP O
mapped VBD B-VP O
the DT B-NP O
+/5 NN I-NP O
word NN I-NP O
window NN I-NP O
of IN B-PP O
context NN B-NP O
into IN B-PP O
a DT B-NP O
string JJ I-NP O
as IN O O
follows NNS B-VP O
( : O O
where WRB O O
wi NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
word NN I-NP I-DEF
and CC I-NP O
ti NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
speech NN B-NP I-DEF
tag NN I-NP I-DEF
) : I-NP O
: : O O
learned VBD B-VP O
using VBG I-VP O
the DT O O
standard JJ O O
feature NN O O
set NN O O
. . O O

The DT B-NP O
utility NN I-NP B-TERM
of IN B-PP I-TERM
a DT B-NP I-TERM
path NN I-NP I-TERM
in IN B-PP O
the DT B-NP O
graph NN I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
summation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
reward/punishment JJ I-NP I-DEF
ratio NN I-NP I-DEF
of IN B-PP I-DEF
all DT B-NP I-DEF
the DT I-NP I-DEF
nodes NNS I-NP I-DEF
( : I-NP I-DEF
subgoals NNS I-NP I-DEF
) VBP B-VP I-DEF
in IN B-PP I-DEF
that DT B-NP I-DEF
path NN I-NP I-DEF
. . O O

Weighted NNP B-NP B-TERM
Probability NNP I-NP I-TERM
Distribution NNP I-NP I-TERM
Voting NNP I-NP I-TERM
( NNP I-NP O
WPDV NNP I-NP B-TERM
) NNP I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
supervised VBN I-NP I-DEF
learning NN I-NP I-DEF
approach NN I-NP I-DEF
to TO B-PP I-DEF
classification NN B-NP I-DEF
. . O O

Such JJ B-NP O
SActually NNP I-NP O
, , O O
cousin NN B-NP B-TERM
is VBZ B-VP O
one CD B-NP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
three CD I-NP I-DEF
relations NNS I-NP I-DEF
which WDT I-NP I-DEF
indicate VBP B-VP I-DEF
the DT B-NP I-DEF
grouping VBG I-NP I-DEF
of IN B-PP I-DEF
related JJ B-NP I-DEF
senses NNS I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
. . O O

I PRP B-NP O
will MD B-VP O
call VB I-VP O
it PRP B-NP O
the DT I-NP O
hyperonym NN I-NP B-TERM
problem NN I-NP I-TERM
[ : O O
. . O O
. . O O
. . O O
] : O O
: : O O
When WRB O B-DEF
lemma NN B-NP I-DEF
A DT I-NP I-DEF
's POS I-NP I-DEF
meaning NN I-NP I-DEF
entails NNS B-VP I-DEF
lemma VBP B-NP I-DEF
B NNP I-NP I-DEF
's POS I-NP I-DEF
meaning NN I-NP I-DEF
, , O I-DEF
B NNP B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
hyperonym NN I-NP I-DEF
of IN B-PP I-DEF
A DT O I-DEF
. . O O

TransType NN B-NP B-TERM
: : O O
a DT B-NP B-DEF
Computer NNP I-NP I-DEF
-- : O I-DEF
Aided NNP B-VP I-DEF
Translation NNP B-NP I-DEF
Typing NNP I-NP I-DEF
System NNP I-NP I-DEF
Philippe NNP I-NP O
Langlais NNP I-NP O
and CC O O
George NNP B-NP O
Foster NNP I-NP O
and CC O O
Guy NNP B-NP O
Lapalme NNP I-NP O
RALI/DIRO NNP I-NP O
-Universit NN I-NP O
@ : I-NP O
de IN B-PP O
Montr NNP B-NP O
@ NNP I-NP O
al NN I-NP O
C.P -NONE- I-NP O
. . O O

The DT B-NP O
PCFG NNP I-NP B-TERM
obtained VBD B-VP O
in IN B-PP O
this DT B-NP O
way NN I-NP O
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
rules NNS B-NP I-DEF
that WDT I-NP I-DEF
include VBP B-VP I-DEF
information NN B-NP I-DEF
about IN B-PP I-DEF
the DT B-NP I-DEF
context NN I-NP I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
rule NN I-NP I-DEF
is VBZ B-VP I-DEF
applied VBN I-VP I-DEF
. . O O

Following VBG B-VP O
Yarowsky NNP B-NP O
( NNP I-NP O
1993 CD I-NP O
) CD I-NP O
, , O O
who WP B-NP O
explicitly RB O O
addresses VBZ B-VP O
the DT B-NP O
use NN I-NP O
of IN B-PP O
collocations NNS B-NP O
in IN B-PP O
the DT B-NP O
WSD NNP I-NP O
work NN I-NP O
, , O O
we PRP B-NP O
adopt VBP B-VP O
his PRP$ B-NP O
definition NN I-NP O
, , O O
adapted VBD B-VP O
to TO B-PP O
our PRP$ B-NP O
purpose NN I-NP O
: : O O
A DT B-NP O
collocation NN I-NP B-TERM
is VBZ B-VP O
a DT O B-DEF
coccurrence NN O O
of IN B-PP O
two CD O O
words NNS O O
in IN B-PP O
a DT O O
defined VBN O O
relation NN O O
. . O O

Hits NNS B-NP B-TERM
denotes VBZ B-VP O
how WRB B-NP B-DEF
many JJ I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
files NNS I-NP I-DEF
passed VBD B-VP I-DEF
to TO B-PP I-DEF
IE NNP B-NP I-DEF
actually RB O I-DEF
had VBD B-VP I-DEF
at IN B-NP I-DEF
least JJS I-NP I-DEF
one CD I-NP I-DEF
template NN I-NP I-DEF
in IN B-PP I-DEF
them PRP B-NP I-DEF
and CC O I-DEF
Templates NNPS B-NP I-DEF
shows VBZ B-VP I-DEF
how WRB B-NP I-DEF
many JJ I-NP I-DEF
templates NNS I-NP I-DEF
were VBD B-VP I-DEF
extracted VBN I-VP I-DEF
as IN B-PP I-DEF
a DT B-NP I-DEF
result NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
query NN O I-DEF
. . O O

Coverage NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
ratio NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
actually RB B-NP I-DEF
segmented VBN I-NP I-DEF
sentences NNS I-NP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
segmentation NN B-NP I-DEF
target NN I-NP I-DEF
sentences NNS I-NP I-DEF
that WDT I-NP I-DEF
are VBP B-VP I-DEF
longer RBR O I-DEF
than IN B-PP I-DEF
ot NN B-NP I-DEF
words NNS I-NP I-DEF
, , O O
where WRB O O
o~ JJ B-NP B-TERM
is VBZ B-VP O
a DT O B-DEF
fixed VBN O I-DEF
constant NN O I-DEF
distinguishing NN O I-DEF
long RB O I-DEF
sentences VBZ O I-DEF
from IN B-PP I-DEF
short JJ O I-DEF
ones NNS O I-DEF
. . O O

Most JJS B-NP O
context-free JJ I-NP O
parsing NN I-NP O
algorithms NNS I-NP O
have VBP O O
O NNP O O
( NNP O O
n NN O O
3 CD O O
) CD O O
parsing VBG B-VP O
complexities NNS B-NP O
in IN B-PP O
terms NNS B-NP O
of IN B-PP O
time NN B-NP O
and CC I-NP O
space NN I-NP O
, , O O
where WRB O O
n NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
length NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
( : I-NP O
Tomita NNP I-NP O
, , O O
1986 CD B-NP O
) : I-NP O
. . O O

This DT B-NP O
paper NN I-NP O
presents NNS B-VP O
WIT NNP B-NP O
1 CD I-NP O
, , O O
which WDT B-NP O
is VBZ B-VP O
a DT B-NP O
toolkit NN I-NP O
IWIT NN I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-DEF
acronym NN I-NP I-DEF
of IN B-PP I-DEF
Workable NNP B-NP I-DEF
spoken NN I-NP I-DEF
dialogue NN I-NP I-DEF
lnter150 NNP B-PP I-DEF
for IN I-PP I-DEF
building NN B-VP I-DEF
spoken VBN B-NP I-DEF
dialogue NN I-NP I-DEF
systems NNS I-NP I-DEF
that WDT B-VP I-DEF
integrate NN I-VP I-DEF
speech NN B-NP I-DEF
recognition NN I-NP I-DEF
, , O I-DEF
language NN B-NP I-DEF
understanding NN I-NP I-DEF
and CC I-NP I-DEF
generation NN I-NP I-DEF
, , O I-DEF
and CC O I-DEF
speech NN O I-DEF
output NN O I-DEF
. . O O

