-DOCSTART- -X- -X- O
responses NNS I-NP I-DEF
. . O O

The DT B-NP O
SNoW NNP I-NP B-TERM
learning NN I-NP I-TERM
architecture NN I-NP I-TERM
learns NNS B-VP B-DEF
a DT B-NP I-DEF
sparse NN I-NP I-DEF
network NN I-NP I-DEF
of IN B-PP I-DEF
linear JJ B-NP I-DEF
functions NNS I-NP I-DEF
, , O I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
the DT I-NP I-DEF
targets NNS I-NP I-DEF
( : I-NP I-DEF
states NNS I-NP I-DEF
, , O I-DEF
in IN B-PP I-DEF
this DT B-NP I-DEF
case NN I-NP I-DEF
) : I-NP I-DEF
are VBP B-VP I-DEF
represented VBN I-VP I-DEF
as IN B-PP I-DEF
linear JJ B-NP I-DEF
functions NNS I-NP I-DEF
over IN B-PP I-DEF
a DT B-NP I-DEF
common JJ I-NP I-DEF
feature NN I-NP I-DEF
space NN I-NP I-DEF
. . O O

Error NNP B-NP B-TERM
probability NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
metric JJ I-NP I-DEF
for IN B-PP I-DEF
evaluating NN B-VP I-DEF
segmentation NN B-NP I-DEF
results NNS I-NP I-DEF
proposed VBD B-VP O
in IN B-PP O
( CD B-NP O
Allan NNP I-NP O
et NN I-NP O
ai. NNP I-NP O
, , O O
1998 CD B-NP O
; : O O
Beeferman NNP B-NP O
etal. NNP B-VP O
, , O O
1999 CD B-NP O
) : I-NP O
. . O O

We PRP B-NP O
introduce VBP B-VP O
CST NNP B-NP B-TERM
( NNP I-NP I-TERM
cross-document NNP I-NP I-TERM
slructure NN I-NP I-TERM
theory NN I-NP I-TERM
) : I-NP I-TERM
, , O O
a DT B-NP B-DEF
paradigm NN I-NP I-DEF
for IN B-PP I-DEF
multidocument NN B-NP I-DEF
analysis NN I-NP I-DEF
. . O O

'F/A NN B-NP O
' POS I-NP O
shows NNS I-NP O
false VBP I-NP O
alarm NN I-NP O
rate NN I-NP O
and CC O O
'FI NNP B-NP B-TERM
' '' I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
measure NN I-NP I-DEF
that WDT I-NP I-DEF
balances VBZ B-VP I-DEF
recall MD B-NP I-DEF
and CC I-NP I-DEF
precision NN I-NP I-DEF
. . O O

requestValue NNP B-NP B-TERM
( : I-NP O
p=v NN I-NP O
) : I-NP O
: : O O
system NN B-NP B-DEF
asks NNS B-VP I-DEF
whether IN O I-DEF
the DT B-NP I-DEF
value NN I-NP I-DEF
v NN I-NP I-DEF
of IN B-PP I-DEF
parameter NN B-NP I-DEF
p NN I-NP I-DEF
is VBZ B-VP I-DEF
correct JJ O I-DEF
. . O O

The DT B-NP O
communication NN I-NP B-TERM
channel NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
trained VBN I-NP I-DEF
classifier NN I-NP I-DEF
. . O O

The DT B-NP O
deep NN I-NP B-TERM
translation NN I-NP I-TERM
track NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
HPSG NNP I-NP I-DEF
based VBN I-NP I-DEF
analysis NN I-NP I-DEF
, , O I-DEF
semantic JJ B-NP I-DEF
transfer NN I-NP I-DEF
and CC O I-DEF
finally RB O I-DEF
a DT B-NP I-DEF
TAG-based JJ I-NP I-DEF
generator NN I-NP I-DEF
( : I-NP I-DEF
VMGECO NNP I-NP I-DEF
) : I-NP I-DEF
. . O O

4.1 CD B-NP O
Evaluating NNP B-VP O
the DT B-NP O
coverage NN I-NP O
of IN B-PP O
hand-crafted JJ B-NP O
grammars NNS I-NP O
The DT I-NP O
XTAG NNP I-NP B-TERM
grammar NN I-NP I-TERM
( : I-NP O
XTAG-Group NN I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
hand-crafted JJ I-NP I-DEF
large-scale JJ I-NP I-DEF
grammar NN I-NP I-DEF
for IN B-PP I-DEF
English NNP B-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
has VBZ B-VP I-DEF
been VBN I-VP I-DEF
developed VBN I-VP I-DEF
at IN B-PP I-DEF
University NNP B-NP I-DEF
of IN B-PP I-DEF
Pennsylvania NNP O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
last JJ O I-DEF
decade NN O I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
( : B-NP O
Domingos NNP I-NP O
, , O O
1996 CD B-NP O
) : O O
describes NNS B-VP O
the DT B-NP O
RISE NNP I-NP B-TERM
system NN I-NP I-TERM
, , O O
in IN B-PP B-DEF
which WDT B-NP I-DEF
rules NNS I-NP I-DEF
are VBP B-VP I-DEF
( : I-VP I-DEF
carefully RB B-NP I-DEF
) : I-NP I-DEF
generalised VBN B-VP I-DEF
from IN B-PP I-DEF
instances NNS B-NP I-DEF
, , O I-DEF
and CC O I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
the DT O I-DEF
k-NN NNP O I-DEF
classification NN O I-DEF
rule NN O I-DEF
searches NNS O I-DEF
for IN O I-DEF
nearest JJS O I-DEF
neighbours NNS O I-DEF
within IN B-PP I-DEF
these DT O I-DEF
rules NNS O I-DEF
when WRB B-VP I-DEF
classifying VBG I-VP I-DEF
new JJ O I-DEF
instances NNS O I-DEF
. . O O

The DT B-NP O
annotation NN I-NP B-TERM
information NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
speech NN B-NP I-DEF
, , O I-DEF
transcription NN B-NP I-DEF
delimited VBD B-VP I-DEF
by IN B-PP I-DEF
slash NN B-NP I-DEF
units NNS I-NP I-DEF
, , O I-DEF
prosodic JJ B-NP I-DEF
, , O I-DEF
part NN B-NP I-DEF
of IN B-PP I-DEF
speech NN B-NP I-DEF
, , O I-DEF
dialogue NN B-NP I-DEF
acts NNS I-NP I-DEF
and CC O I-DEF
dialogue NN B-NP I-DEF
segmentation NN I-NP I-DEF
. . O O

Precision NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
ratio NN I-NP I-DEF
between IN B-PP I-DEF
the DT B-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
correct JJ B-NP I-DEF
parses NNS I-NP I-DEF
produced VBN B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
specialized VBN I-NP I-DEF
grammar NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
parses NNS B-NP I-DEF
produced VBN B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
same JJ I-NP I-DEF
grammar NN I-NP I-DEF
. . O O

Language NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
best JJS I-NP I-DEF
conceivable JJ I-NP I-DEF
means NNS B-VP I-DEF
to TO I-VP I-DEF
transfer VB I-VP I-DEF
information NN B-NP I-DEF
as IN B-PP I-DEF
pointedly RB B-NP I-DEF
as IN B-PP I-DEF
possible JJ O I-DEF
. . O O

e1 NNP B-NP B-TERM
, , I-NP I-TERM
e2 NNP I-NP I-TERM
, , I-NP I-TERM
... : O I-TERM
, , O I-TERM
e NN B-NP I-TERM
, , O O
are VBP B-VP O
the DT B-NP B-DEF
segmented VBN I-NP I-DEF
Chinese JJ I-NP I-DEF
words NNS I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
query NN I-NP I-DEF
after IN B-PP I-DEF
removing VBG B-VP I-DEF
the DT B-NP I-DEF
stop NN I-NP I-DEF
words NNS I-NP I-DEF
. . O O

( NN B-NP O
ILl NNP I-NP O
, , O O
79 CD B-NP O
, , I-NP O
73 CD I-NP O
, , O O
£ : O O
, , O O
# # B-NP O
, , I-NP O
rl NN I-NP O
, , O O
a DT B-NP O
) NN I-NP O
is VBZ B-VP O
a DT B-NP O
query NN I-NP O
model NN I-NP O
with IN B-PP O
categories NNS B-NP O
C NNP I-NP O
, , O O
edge NN B-NP O
labels NNS I-NP O
E NNP I-NP O
and CC O O
terminals NNS B-NP O
Tiff NNP I-NP B-TERM
1 CD I-NP I-TERM
is VBZ B-VP O
a DT O B-DEF
finite JJ O I-DEF
set NN O I-DEF
with IN B-PP I-DEF
Lt NNP O I-DEF
n NN O I-DEF
( : O I-DEF
C NNP O I-DEF
U NNP O I-DEF
E NNP O I-DEF
U NNP O I-DEF
T NNP O I-DEF
) NNP O I-DEF
= NNP O I-DEF
O NNP O I-DEF
, , O I-DEF
the DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
nodes NNS O I-DEF
. . O O

Three CD B-NP O
measures NNS I-NP O
are VBP B-VP O
used VBN I-VP O
in IN B-PP O
the DT B-NP O
evaluation NN I-NP O
of IN B-PP O
the DT B-NP O
system NN I-NP O
performance NN I-NP O
: : O O
( : B-NP O
1 CD I-NP O
) CD I-NP O
precision NN I-NP B-TERM
, , O O
dEfined NNP B-VP O
as IN B-PP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
relevant JJ B-NP I-DEF
documents NNS I-NP I-DEF
retrieved VBD B-VP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
retrieved VBN B-VP I-DEF
; : O O
( : B-NP O
2 CD I-NP O
) CD I-NP O
recalL NNP I-NP B-TERM
, , O O
defined VBD B-VP O
as IN B-PP O
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
relevant JJ O I-DEF
documents NNS O I-DEF
retrieved VBD B-VP I-DEF
over IN B-PP I-DEF
the DT O I-DEF
total JJ O I-DEF
number NN O I-DEF
of IN O I-DEF
relevant JJ O I-DEF
documents NNS O I-DEF
found VBD B-VP I-DEF
in IN O I-DEF
the DT O I-DEF
collection NN O I-DEF
and CC O O
( CD O O
3 CD O O
) CD O O
F-measure JJ O B-TERM
, , O O
which WDT O O
combines NNS B-VP B-DEF
both DT O I-DEF
the DT O I-DEF
precision NN O I-DEF
and CC O I-DEF
recall NN O I-DEF
into IN O I-DEF
a DT O I-DEF
single JJ O I-DEF
formula NN O I-DEF
: : O I-DEF
Fmeasure NNP O B-TERM
= : O O
2*R*P/ CD O O
( CD O O
R+P JJ O O
) NN O B-DEF
where WRB O I-DEF
P NNP O I-DEF
is VBZ B-VP I-DEF
the DT O I-DEF
precision NN O I-DEF
, , O I-DEF
R NNP O I-DEF
is VBZ O I-DEF
the DT O I-DEF
recall NN O I-DEF
and CC O I-DEF
is VBZ O I-DEF
the DT O I-DEF
relative JJ O I-DEF
importance NN O I-DEF
given VBN O I-DEF
to TO O I-DEF
recall VB O I-DEF
over IN O I-DEF
precision NN O I-DEF
. . O O

Ambiguity NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
natural JJ I-NP I-DEF
enemy NN I-NP I-DEF
of IN B-PP I-DEF
efficient NN B-NP I-DEF
language NN I-NP I-DEF
acquisition NN I-NP I-DEF
. . O O

Lt NNP B-NP B-TERM
~ : I-NP I-TERM
C NNP I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
total NN I-NP I-DEF
function NN I-NP I-DEF
. . O O

In IN B-PP O
our PRP$ B-NP O
case NN I-NP O
the DT I-NP O
meta-interpreter JJ I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
chart NN I-NP I-DEF
parser NN I-NP I-DEF
augmented VBD B-VP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
generation NN I-NP I-DEF
of IN B-PP I-DEF
needs NNS B-NP I-DEF
and CC O O
the DT B-NP O
partial JJ I-NP O
proof NN I-NP O
is VBZ B-VP O
represented VBN I-VP O
by IN B-PP O
the DT B-NP O
chart NN I-NP O
augmented VBD B-VP O
with IN B-PP O
the DT B-NP O
needs NNS I-NP O
. . O O

SVMs NNS B-NP B-TERM
are VBP B-VP O
so-called JJ B-NP O
large JJ I-NP B-DEF
margin NN I-NP I-DEF
classifiers NNS I-NP I-DEF
and CC O I-DEF
are VBP B-VP I-DEF
well-known JJ O I-DEF
as IN B-PP I-DEF
their PRP$ B-NP I-DEF
good JJ I-NP I-DEF
generalization NN I-NP I-DEF
performance NN I-NP I-DEF
. . O O

`` `` O O
Precision NN B-NP B-TERM
`` `` O O
is VBZ B-VP O
the DT B-NP B-DEF
percentage NN I-NP I-DEF
of IN B-PP I-DEF
correct JJ B-NP I-DEF
answers NNS I-NP I-DEF
among IN B-PP I-DEF
the DT B-NP I-DEF
answers NNS I-NP I-DEF
proposed VBD B-VP I-DEF
by IN B-PP I-DEF
the DT B-NP I-DEF
system NN I-NP I-DEF
. . O O

GoDiS NNP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
small-scale JJ I-NP I-DEF
prototype NN I-NP I-DEF
and CC B-PP O
as IN I-PP O
such JJ B-NP O
it PRP I-NP O
suffers VBZ B-VP O
from IN B-PP O
the DT B-NP O
familiar JJ I-NP O
drawbacks NNS I-NP O
of IN B-PP O
many JJ B-NP O
experimental JJ I-NP O
systems NNS I-NP O
: : O O
its PRP$ B-NP O
lexicons NNS I-NP O
and CC I-NP O
databases NNS I-NP O
are VBP B-VP O
very RB O O
small JJ O O
, , O O
and CC O O
the DT B-NP O
domain NN I-NP O
knowledge NN I-NP O
is VBZ B-VP O
limited VBN I-VP O
. . O O

Their PRP$ B-NP O
differences NNS I-NP O
lie VBP B-VP O
in IN B-PP O
that DT B-NP O
• NN I-NP O
MBL NNP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
lazy NN I-NP I-DEF
learning NN I-NP I-DEF
algorithm NN I-NP I-DEF
that WDT I-NP I-DEF
keeps VBZ B-VP I-DEF
all DT B-NP I-DEF
training NN I-NP I-DEF
data NNS I-NP I-DEF
in IN B-PP I-DEF
memory NN B-NP I-DEF
. . O O

Prob-Parser NN B-NP B-TERM
( `` I-NP I-TERM
B NNP I-NP I-TERM
) : I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
probabilistic JJ I-NP I-DEF
parser NN I-NP I-DEF
using VBG B-VP I-DEF
a DT B-NP I-DEF
beam NN I-NP I-DEF
width NN I-NP I-DEF
of IN B-PP I-DEF
B NNP B-NP I-DEF
. . I-NP O
TABULATE NNP I-NP O
is VBZ B-VP O
CHILL NNP O O
using VBG B-VP O
the DT B-NP O
TABULATE NNP I-NP O
induction NN I-NP O
algorithm NN I-NP O
with IN B-PP O
determ NN B-NP O
; : O O
nistic JJ B-NP O
parsing NN I-NP O
. . O O

Thus RB O O
, , O O
as IN O O
long RB O O
as IN O O
the DT B-NP O
goal NN I-NP O
of IN B-PP O
the DT B-NP O
realizer NN I-NP B-TERM
is VBZ B-VP O
to TO I-VP B-DEF
enmlate VB I-VP I-DEF
as IN O I-DEF
closely RB O I-DEF
as IN B-PP I-DEF
possible JJ B-VP I-DEF
a DT B-NP I-DEF
given VBN I-NP I-DEF
corpus NN I-NP I-DEF
( : O O
rather RB B-PP O
than IN I-PP O
provide VB O O
a DT B-NP O
maximal JJ I-NP O
range NN I-NP O
of IN B-PP O
paraphrastic JJ B-NP O
capability NN I-NP O
) : I-NP O
, , O O
then RB O O
our PRP$ B-NP O
approach NN I-NP O
can MD B-VP O
be VB I-VP O
used VBN I-VP O
for IN B-PP O
evaluation NN B-NP O
, , O O
r NN B-NP O
As IN B-PP O
in IN I-PP O
the DT B-NP O
case NN I-NP O
of IN B-PP O
machine NN O O
translation NN O O
, , O O
evaluation NN O O
in IN B-PP O
generation NN O O
is VBZ B-VP O
a DT O O
complex JJ O O
issue NN O O
. . O O

2.3 CD B-NP O
Distance NNP I-NP O
between IN B-PP O
Clusters NNP B-NP O
In NNP O O
order NN O O
to TO B-VP O
measure VB I-VP O
the DT B-NP O
distance NN I-NP O
between IN B-PP O
clusters NNS B-NP O
of IN B-PP O
the DT B-NP O
same JJ I-NP O
part NN I-NP O
of IN B-PP O
speech NN B-NP O
, , O O
we PRP B-NP O
use VBP B-VP O
the DT B-NP O
following VBG I-NP O
equations NNS I-NP O
: : O O
1 LS B-NP O
[ : I-NP O
~ : I-NP O
' '' O O
[ : O O
`` `` O O
1~/I CD O O
( CD O O
1 CD O O
) CD O O
disa NN O O
( : O O
Ai NNP O O
, , O O
Aj NNP O O
) NNP B-VP O
and CC I-VP O
lie VB I-VP O
, , O O
U NNP O O
% NN O O
l NN O O
( : O O
2 CD O O
) CD O O
where WRB O O
O~ JJ O B-TERM
is VBZ B-VP O
the DT O B-DEF
distribution NN O I-DEF
environment NN O I-DEF
of IN B-PP I-DEF
~ NNP O I-DEF
and CC O I-DEF
is VBZ B-VP I-DEF
make VB I-VP I-DEF
up RP O I-DEF
of IN B-PP I-DEF
nouns NNS O I-DEF
which WDT O I-DEF
can MD B-VP I-DEF
be VB I-VP I-DEF
collocated VBN I-VP I-DEF
with IN B-PP I-DEF
distribution NN O I-DEF
environment NN O I-DEF
composed VBD B-VP I-DEF
of IN B-PP I-DEF
adjectives NNS O I-DEF
collocated VBN B-VP I-DEF
with IN B-PP I-DEF
N NNP O I-DEF
i PRP O I-DEF
. . O O

5 LS B-NP O
Independent NNP I-NP O
of IN B-PP O
which WDT B-NP O
is VBZ B-VP O
the DT B-NP O
source NN I-NP O
language NN I-NP O
, , O O
the DT B-NP O
PAR NNP I-NP O
schema NN I-NP O
selected VBD B-VP O
is VBZ B-NP O
motion NN I-NP O
, , O O
the DT B-NP O
activity NN I-NP B-TERM
field NN I-NP I-TERM
, , O O
which WDT B-NP O
determines NNS B-VP B-DEF
how WRB O I-DEF
the DT B-NP I-DEF
action NN I-NP I-DEF
is VBZ B-VP I-DEF
performed VBN I-VP I-DEF
( -NONE- B-NP O
in IN B-PP O
this DT O O
case NN O O
, , O O
by IN B-PP O
floating NN O O
) : O O
, , O O
is VBZ B-VP O
filled VBN I-VP O
by IN B-PP O
float JJ O B-TERM
( NN O O
the DT O B-DEF
main JJ O I-DEF
verb NN O I-DEF
in IN B-PP I-DEF
English NNP O I-DEF
, , O I-DEF
or CC O I-DEF
the DT O I-DEF
adjunct NN O I-DEF
in IN B-PP I-DEF
Spanish NNP O I-DEF
) NNP O O
. . O O

The DT B-NP O
network NN I-NP B-TERM
name NN I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
identifier NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
language NN I-NP I-DEF
model NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
speech NN I-NP I-DEF
recognition NN I-NP I-DEF
. . O O

TIDES NNP B-NP B-TERM
represents VBZ B-VP B-DEF
the DT B-NP I-DEF
pinnacle NN I-NP I-DEF
of IN B-PP I-DEF
information NN B-NP I-DEF
access NN I-NP I-DEF
and CC O I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
real JJ I-NP I-DEF
challenge NN I-NP I-DEF
for IN B-PP I-DEF
MT NNP B-NP I-DEF
. . O O

The DT B-NP O
utility NN I-NP B-TERM
of IN B-PP I-TERM
a DT B-NP I-TERM
path NN I-NP I-TERM
in IN B-PP O
the DT B-NP O
graph NN I-NP O
is VBZ B-VP O
the DT B-NP B-DEF
summation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
reward/punishment JJ I-NP I-DEF
ratio NN I-NP I-DEF
of IN B-PP I-DEF
all DT B-NP I-DEF
the DT I-NP I-DEF
nodes NNS I-NP I-DEF
( : I-NP I-DEF
subgoals NNS I-NP I-DEF
) VBP B-VP I-DEF
in IN B-PP I-DEF
that DT B-NP I-DEF
path NN I-NP I-DEF
. . O O

Weighted NNP B-NP B-TERM
Probability NNP I-NP I-TERM
Distribution NNP I-NP I-TERM
Voting NNP I-NP I-TERM
( NNP I-NP O
WPDV NNP I-NP B-TERM
) NNP I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
supervised VBN I-NP I-DEF
learning NN I-NP I-DEF
approach NN I-NP I-DEF
to TO B-PP I-DEF
classification NN B-NP I-DEF
. . O O

I PRP B-NP O
will MD B-VP O
call VB I-VP O
it PRP B-NP O
the DT I-NP O
hyperonym NN I-NP B-TERM
problem NN I-NP I-TERM
[ : O O
. . O O
. . O O
. . O O
] : O O
: : O O
When WRB O B-DEF
lemma NN B-NP I-DEF
A DT I-NP I-DEF
's POS I-NP I-DEF
meaning NN I-NP I-DEF
entails NNS B-VP I-DEF
lemma VBP B-NP I-DEF
B NNP I-NP I-DEF
's POS I-NP I-DEF
meaning NN I-NP I-DEF
, , O I-DEF
B NNP B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
hyperonym NN I-NP I-DEF
of IN B-PP I-DEF
A DT O I-DEF
. . O O

The DT B-NP O
PCFG NNP I-NP B-TERM
obtained VBD B-VP O
in IN B-PP O
this DT B-NP O
way NN I-NP O
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
rules NNS B-NP I-DEF
that WDT I-NP I-DEF
include VBP B-VP I-DEF
information NN B-NP I-DEF
about IN B-PP I-DEF
the DT B-NP I-DEF
context NN I-NP I-DEF
where WRB O I-DEF
the DT B-NP I-DEF
rule NN I-NP I-DEF
is VBZ B-VP I-DEF
applied VBN I-VP I-DEF
. . O O

Following VBG B-VP O
Yarowsky NNP B-NP O
( NNP I-NP O
1993 CD I-NP O
) CD I-NP O
, , O O
who WP B-NP O
explicitly RB O O
addresses VBZ B-VP O
the DT B-NP O
use NN I-NP O
of IN B-PP O
collocations NNS B-NP O
in IN B-PP O
the DT B-NP O
WSD NNP I-NP O
work NN I-NP O
, , O O
we PRP B-NP O
adopt VBP B-VP O
his PRP$ B-NP O
definition NN I-NP O
, , O O
adapted VBD B-VP O
to TO B-PP O
our PRP$ B-NP O
purpose NN I-NP O
: : O O
A DT B-NP O
collocation NN I-NP B-TERM
is VBZ B-VP O
a DT O B-DEF
coccurrence NN O O
of IN B-PP O
two CD O O
words NNS O O
in IN B-PP O
a DT O O
defined VBN O O
relation NN O O
. . O O

Hits NNS B-NP B-TERM
denotes VBZ B-VP O
how WRB B-NP B-DEF
many JJ I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
files NNS I-NP I-DEF
passed VBD B-VP I-DEF
to TO B-PP I-DEF
IE NNP B-NP I-DEF
actually RB O I-DEF
had VBD B-VP I-DEF
at IN B-NP I-DEF
least JJS I-NP I-DEF
one CD I-NP I-DEF
template NN I-NP I-DEF
in IN B-PP I-DEF
them PRP B-NP I-DEF
and CC O I-DEF
Templates NNPS B-NP I-DEF
shows VBZ B-VP I-DEF
how WRB B-NP I-DEF
many JJ I-NP I-DEF
templates NNS I-NP I-DEF
were VBD B-VP I-DEF
extracted VBN I-VP I-DEF
as IN B-PP I-DEF
a DT B-NP I-DEF
result NN I-NP I-DEF
of IN B-PP I-DEF
the DT O I-DEF
query NN O I-DEF
. . O O

) NN B-NP O
is VBZ B-VP O
frequency NN B-NP O
, , O O
L NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
set NN I-NP I-DEF
of IN B-PP I-DEF
left NN B-NP I-DEF
adjacent NN I-NP I-DEF
strings NNS I-NP I-DEF
of IN B-PP I-DEF
X NNP B-NP I-DEF
, , I-NP O
tz~L NNP I-NP O
and CC I-NP O
ILl NNP I-NP B-TERM
means VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
unique JJ B-NP I-DEF
left NN I-NP I-DEF
adjacent NN I-NP I-DEF
strings NNS I-NP I-DEF
. . O O

In IN B-PP O
this DT B-NP O
representation NN I-NP O
, , O O
M2 NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
proposition NN I-NP I-DEF
that IN B-PP I-DEF
the DT B-NP I-DEF
discourse NN I-NP I-DEF
entity NN I-NP I-DEF
B2 NNP I-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
member NN I-NP I-DEF
of IN B-PP I-DEF
class NN B-NP I-DEF
dog NN I-NP I-DEF
. . O O

2 LS B-NP O
For IN B-PP O
a DT B-NP O
fixed VBN I-NP O
seed NN I-NP O
word NN I-NP O
s NNS B-VP O
, , O O
we PRP B-NP O
take VBP B-VP O
a DT B-NP O
word NN I-NP O
w NN I-NP O
as IN B-PP O
a DT B-NP O
frequently RB I-NP B-TERM
coccurring VBG I-NP O
word NN I-NP B-TERM
if IN O B-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN O I-DEF
s NNS B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
statistically RB I-NP I-DEF
significant JJ I-NP I-DEF
indicator NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
presence NN I-NP I-DEF
of IN B-PP I-DEF
w NN O I-DEF
. . O O
Let NNP B-VP O
a DT O O
data NN O O
sequence NN O O
: : O O
( : O O
sl NN O O
, , O O
wl NN O O
) : O O
, , O O
( : O O
s2 NNP O O
, , O O
w2 NNP O O
) NNP O O
, , O O
.-. NNP O O
, , O O
( NNP O O
Sin NNP O O
, , O O
Win NNP O O
) NNP B-VP O
be VB I-VP O
given VBN I-VP O
where WRB O O
( : O O
si NN O O
, , O O
wi NN O O
) : O O
denotes NNS B-VP O
the DT O O
state NN O O
of IN B-PP O
coccurrence NN O O
of IN B-PP O
words NNS O O
s NNS O O
and CC O O
w VB B-VP O
in IN B-PP O
the DT O O
i-th JJ O O
text NN O O
in IN B-PP O
the DT O O
corpus NN O O
data NNS O O
. . O O

The DT B-NP O
colnmn NN I-NP B-TERM
cl_id NNP I-NP I-TERM
in IN B-PP O
the DT B-NP O
table NN I-NP O
node_pair_/ NN I-NP O
, , O O
for IN B-PP O
example NN B-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-DEF
foreign JJ I-NP I-DEF
key JJ I-NP I-DEF
referring NN B-VP I-DEF
to TO B-PP I-DEF
the DT B-NP I-DEF
colnmn NN I-NP I-DEF
clad NN B-VP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
table NN I-NP I-DEF
pair_class NNP I-NP I-DEF
. . O O

( NN B-NP O
n.1 -NONE- I-NP O
) . I-NP O
, , O O
U NNP B-NP O
) NNP O O
where WRB O O
u NN B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
utterance NN I-NP I-DEF
class NN I-NP I-DEF
. . O O

QS1 NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
subset NN I-NP I-DEF
of IN B-PP I-DEF
questions NNS B-NP I-DEF
whose WP$ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
morphological JJ B-NP I-DEF
derivations NNS I-NP I-DEF
and CC O I-DEF
synonyms NNS B-NP I-DEF
is VBZ B-VP I-DEF
higher JJR B-NP I-DEF
than IN B-PP I-DEF
three CD B-NP I-DEF
; : O O
QS2 NNP B-NP B-TERM
is VBZ B-VP O
the DT O B-DEF
subset NN O I-DEF
whose WP$ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
lexical JJ O I-DEF
expansions NNS O I-DEF
is VBZ B-VP I-DEF
equal JJ O I-DEF
to TO B-PP I-DEF
two CD O I-DEF
or CC O I-DEF
three CD O I-DEF
; : O O
QS3 NNP O B-TERM
is VBZ B-VP O
the DT O B-DEF
subset NN O I-DEF
whose WP$ O I-DEF
number NN O I-DEF
of IN B-PP I-DEF
lexical JJ O I-DEF
expansions NNS O I-DEF
is VBZ B-VP I-DEF
lower JJR O I-DEF
than IN O I-DEF
two CD O I-DEF
. . O O

IqJ NNP B-NP O
] : I-NP O
l NN I-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
