-DOCSTART- -X- -X- O
and CC O O
Classic NNP O O
Precontemplator NNP O O
otherwise NN O O
. . O O

Roelofs NNS B-NP O
[ VBP I-NP O
1996 CD I-NP O
, , O O
p. NNP O O
308 CD B-NP O
] CD I-NP O
describes NNS B-VP O
a DT B-NP O
'lemma' JJ I-NP B-TERM
as IN B-PP O
a DT B-NP B-DEF
representation NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
meaning NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
syntactic JJ I-NP I-DEF
properties NNS I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
word NN I-NP I-DEF
, , O O
and CC O O
the DT B-NP O
task NN I-NP O
of IN B-PP O
lemma NN B-NP B-TERM
retrieval NN I-NP I-TERM
as IN B-PP O
a DT O B-DEF
crucial JJ O I-DEF
step NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
process NN O I-DEF
of IN B-PP I-DEF
grammatical JJ O I-DEF
encoding NN O I-DEF
, , O O
where WRB O O
buildsituations NNS O O
of IN B-PP O
utterance NN O O
. . O O

Ci NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
centroid JJ I-NP I-DEF
score NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
sentence NN I-NP I-DEF
, , O O
P~ NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
positional JJ I-NP I-DEF
score NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
sentence NN I-NP I-DEF
, , O O
and CC O O
F~ NNP B-NP B-TERM
is VBZ B-VP O
the DT B-NP B-DEF
score NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
sentence NN I-NP I-DEF
according VBG B-VP I-DEF
to TO B-PP I-DEF
the DT O I-DEF
overlap NN O I-DEF
with IN B-PP I-DEF
the DT O I-DEF
first JJ O I-DEF
sentence NN O I-DEF
of IN B-PP I-DEF
the DT O I-DEF
document NN O I-DEF
. . O O

The DT B-NP O
Penn NNP I-NP B-TERM
Treebank NNP I-NP I-TERM
for IN B-PP O
example NN B-NP O
consists NNS B-VP B-DEF
of IN B-PP I-DEF
trees NNS B-NP I-DEF
with IN B-PP I-DEF
an DT B-NP I-DEF
additional JJ I-NP I-DEF
coindexation NN I-NP I-DEF
relation NN I-NP I-DEF
, , O O
Negra NNP B-NP O
allows VBZ B-VP O
crossing VBG I-VP O
branches NNS B-NP O
and CC B-PP O
in IN I-PP O
Verbmobil NNP B-NP O
, , O O
an DT B-NP O
element NN I-NP O
( : B-VP O
a DT B-NP O
tree-like JJ I-NP O
structure NN I-NP O
) : I-NP O
in IN B-PP O
the DT O O
corpus NN O O
might MD B-VP O
contain VB I-VP O
completely RB O O
disconnected VBN O O
nodes NNS O O
. . O O

Finally RB O O
, , O O
`` `` O O
history NN B-NP B-TERM
`` `` O O
represents VBZ B-VP B-DEF
whether IN O I-DEF
NJFun NNP B-NP I-DEF
had VBD B-VP I-DEF
trouble JJ B-NP I-DEF
understanding NN B-VP I-DEF
the DT B-NP I-DEF
user NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
earlier JJR I-NP I-DEF
part NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
conversation NN I-NP I-DEF
( : I-NP I-DEF
bad=0 -NONE- I-NP I-DEF
, , O I-DEF
good=l JJ B-NP I-DEF
) NN I-NP I-DEF
. . O O

RSTTool NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
graphical JJ I-NP I-DEF
tool NN I-NP I-DEF
for IN B-PP I-DEF
annotating NN B-VP I-DEF
a DT B-NP I-DEF
text NN I-NP I-DEF
in IN B-PP I-DEF
terms NNS B-NP I-DEF
of IN B-PP I-DEF
its PRP$ B-NP I-DEF
rhetorical JJ I-NP I-DEF
structure NN I-NP I-DEF
. . O O

This DT B-NP O
first JJ I-NP O
grammar NN I-NP O
is VBZ B-VP O
fully RB O O
eqivalent JJ O O
to TO B-PP O
a DT B-NP O
XML NNP I-NP B-TERM
DTD NNP I-NP I-TERM
that IN B-PP O
describes VBZ B-NP B-DEF
the DT I-NP I-DEF
structure NN I-NP I-DEF
of IN B-PP I-DEF
a DT B-NP I-DEF
notice NN I-NP I-DEF
, , O O
though IN O O
it PRP B-NP O
distinguishes VBZ B-VP O
finer-grained JJ B-NP O
units NNS I-NP O
1hart CD B-VP O
traditional JJ B-NP O
l NN I-NP O
) : I-NP O
TI NNP I-NP O
) : I-NP O
s NNS I-NP O
tends NNS B-VP O
to TO I-VP O
do VB I-VP O
. . O O

~b~ NN B-NP B-TERM
( `` I-NP O
/waimao/ JJ I-NP O
, , O O
appearance NN B-NP O
) : I-NP O
denotes NNS B-VP O
a DT B-NP B-DEF
relation NN I-NP I-DEF
between IN B-PP I-DEF
concepts NNS B-NP I-DEF
and CC I-NP I-DEF
relationships NNS I-NP I-DEF
. . O O

The DT B-NP O
compound NN I-NP B-TERM
noun NN I-NP I-TERM
indexing VBG I-NP I-TERM
system NN I-NP I-TERM
proposed VBD B-VP O
in IN B-PP O
this DT B-NP O
paper NN I-NP O
consists VBZ B-VP B-DEF
of IN B-PP I-DEF
two CD B-NP I-DEF
major JJ I-NP I-DEF
modules NNS I-NP I-DEF
: : O I-DEF
one CD B-NP I-DEF
for IN B-PP I-DEF
automatically RB B-NP I-DEF
extracting VBG I-NP I-DEF
compound NN I-NP I-DEF
noun NN I-NP I-DEF
indexing VBG I-NP I-DEF
rules NNS I-NP I-DEF
( : B-VP I-DEF
in IN B-PP I-DEF
Figure NNP B-NP I-DEF
1 CD I-NP I-DEF
) CD I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
other JJ I-NP I-DEF
for IN B-PP I-DEF
indexing NN B-NP I-DEF
documents NNS I-NP I-DEF
, , O I-DEF
filtering VBG B-VP I-DEF
the DT B-NP I-DEF
automatically RB I-NP I-DEF
generated VBN I-NP I-DEF
compound NN I-NP I-DEF
nouns NNS I-NP I-DEF
, , O I-DEF
and CC O I-DEF
weighting VBG B-VP I-DEF
the DT O I-DEF
indexed JJ O I-DEF
compound NN O I-DEF
nouns NNS O I-DEF
( : B-VP I-DEF
in IN B-PP I-DEF
Figure NNP O I-DEF
2 CD O I-DEF
) CD O I-DEF
. . O O

~Doc JJ B-NP B-TERM
denotes NNS B-VP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
. . O O

In IN B-PP O
the DT B-NP O
example NN I-NP O
, , O O
the DT B-NP O
shaded JJ I-NP O
area NN I-NP O
represents NNS B-VP O
the DT B-NP O
summary NN I-NP B-TERM
subgraph NN I-NP I-TERM
G NNP I-NP O
`` `` O O
of IN B-PP O
G NNP B-NP O
that IN I-NP O
contains VBZ B-VP B-DEF
all DT B-NP I-DEF
four CD I-NP I-DEF
cross-document JJ I-NP I-DEF
links NNS I-NP I-DEF
and CC O I-DEF
only RB B-NP I-DEF
these DT I-NP I-DEF
nodes NNS I-NP I-DEF
and CC I-NP I-DEF
edges NNS I-NP I-DEF
of IN B-PP I-DEF
G NNP B-NP I-DEF
which WDT I-NP I-DEF
are VBP B-VP I-DEF
necessary JJ O I-DEF
to TO B-VP I-DEF
preserve VB I-VP I-DEF
the DT O I-DEF
textual JJ O I-DEF
structure NN O I-DEF
of IN B-PP I-DEF
G NNP O I-DEF
' POS O I-DEF
. . O O

Given RB B-VP O
an DT B-NP O
input NN I-NP O
string VBG I-NP O
O NNP I-NP O
= NNP O O
< NNP B-NP O
ol NN I-NP O
, , I-NP O
02 CD I-NP O
, , O O
. . B-NP O
. . B-VP O
. . I-VP O
, , O O
On NNP B-PP O
> NNP B-NP O
, , O O
a DT B-NP O
phrase NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
substring NN I-NP I-DEF
of IN B-PP I-DEF
consecutive JJ B-NP I-DEF
input NN I-NP I-DEF
symbols NNS O I-DEF
oi VBP O I-DEF
, , O I-DEF
oi+l JJ O I-DEF
, , O I-DEF
. . O I-DEF
. . O I-DEF
. . O I-DEF
, , O I-DEF
oj NN B-NP I-DEF
. . O O

In IN B-PP O
this DT B-NP O
paper NN I-NP O
, , O O
we PRP B-NP O
have VBP B-VP O
summarized VBN I-VP O
the DT B-NP O
evidence NN I-NP O
for IN B-PP O
this DT B-NP O
view NN I-NP O
of IN B-PP O
human JJ B-NP O
conversation NN I-NP O
, , O O
and CC O O
shown VB B-VP O
how WRB O O
it PRP B-NP O
informs VBZ B-VP O
the DT B-NP O
generation NN I-NP O
of IN B-PP O
communicative JJ B-NP O
action NN I-NP O
in IN B-PP O
our PRP$ B-NP O
artificial JJ I-NP B-DEF
embodied JJ I-NP I-DEF
conversational JJ I-NP I-DEF
agent NN I-NP I-DEF
, , O O
REA NNP O B-TERM
. . O O

New NNP B-NP O
words NNS I-NP O
are VBP B-VP O
easily RB I-VP O
constructed VBN I-VP O
by IN B-PP O
combining NN B-VP O
morphemes NNS B-NP O
and CC O O
their PRP$ B-NP O
meanings NNS I-NP B-TERM
are VBP B-VP O
the DT B-NP B-DEF
semantic JJ I-NP I-DEF
composition NN I-NP I-DEF
of IN B-PP I-DEF
morpheme NN B-NP I-DEF
components NNS I-NP I-DEF
. . O O

In IN B-PP O
a DT B-NP O
similar JJ I-NP O
way NN I-NP O
, , O O
Wpit NNP B-NP B-TERM
denotes VBZ B-VP O
TF*IDF JJ B-NP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
term NN I-NP I-DEF
t NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
i-th JJ I-NP I-DEF
paragraph NN I-NP I-DEF
. . O O

The DT B-NP O
RAGS NNP I-NP B-TERM
architecture NN I-NP I-TERM
( : I-NP O
Cahill NNP I-NP O
et NN I-NP O
al. NNP O O
, , O O
1999 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
reference NN I-NP I-DEF
architecture NN I-NP I-DEF
for IN B-PP I-DEF
natural JJ B-NP I-DEF
language NN I-NP I-DEF
generation NN I-NP I-DEF
systems NNS I-NP I-DEF
. . O O

Quarc NNP B-NP B-TERM
uses VBZ B-VP B-DEF
heuristic JJ B-NP I-DEF
rules NNS I-NP I-DEF
that WDT I-NP I-DEF
look NN B-VP I-DEF
for IN B-PP I-DEF
lexical JJ B-NP I-DEF
and CC I-NP I-DEF
semantic JJ I-NP I-DEF
clues NNS I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
question NN I-NP I-DEF
and CC O I-DEF
the DT B-NP I-DEF
story NN I-NP I-DEF
. . O O

hk NN B-NP O
covers NNS I-NP O
s VBZ B-VP O
) : O O
, , O O
we PRP B-NP O
have VBP B-VP O
PCai NNP B-NP O
( NNP I-NP O
s VBZ I-NP O
) : O O
• : O O
o~ JJ O O
I PRP B-NP O
hk VBP B-VP O
) : B-NP O
= : O O
pc NN B-NP O
+ : I-NP O
O NNP I-NP O
`` `` O O
nc NN B-NP O
Pc NN I-NP O
-tnc NN I-NP O
( : I-NP O
14 CD I-NP O
) CD O O
where WRB O O
Pc NNP O B-TERM
and CC O O
ne NN O B-TERM
are VBP B-VP O
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
positive JJ O I-DEF
and CC O I-DEF
negative JJ O I-DEF
examples NNS O I-DEF
covered VBN B-VP I-DEF
by IN B-PP I-DEF
hk NN O I-DEF
respectively RB O I-DEF
. . O O

One CD B-NP O
of IN B-PP O
the DT B-NP O
attributes NNS I-NP O
is VBZ B-VP O
the DT B-NP O
analytic JJ I-NP B-TERM
function NN I-NP I-TERM
that WDT I-NP O
expresses VBZ B-VP B-DEF
the DT B-NP I-DEF
syntactic JJ I-NP I-DEF
function NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
word NN I-NP I-DEF
. . O O

DispDt NN B-NP B-TERM
is VBZ B-VP O
dispersion NN B-NP B-DEF
value NN I-NP I-DEF
of IN B-PP I-DEF
term NN B-NP I-DEF
t NN I-NP I-DEF
in IN B-PP I-DEF
the DT B-NP I-DEF
level NN I-NP I-DEF
of IN B-PP I-DEF
Document NNP B-NP I-DEF
which WDT I-NP I-DEF
consists VBZ B-VP I-DEF
of IN B-PP I-DEF
m NN B-NP I-DEF
documents NNS I-NP I-DEF
, , O I-DEF
and CC O I-DEF
denotes VBZ B-VP I-DEF
how WRB O I-DEF
frequently RB B-NP I-DEF
t JJ I-NP I-DEF
appears NNS B-VP I-DEF
across IN B-PP I-DEF
documents NNS B-NP I-DEF
. . O O

o NN B-PP O
Entities NNS B-NP B-TERM
, , O O
representing VBG B-VP B-DEF
objects NNS B-NP I-DEF
( : B-PP I-DEF
individuals NNS B-NP I-DEF
) VBP I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
world NN I-NP I-DEF
. . O O

In IN B-PP O
Figure NNP B-NP O
3 CD I-NP O
, , O O
it PRP B-NP O
was VBD B-VP O
not RB O O
necessary JJ O O
for IN O O
the DT B-NP O
application NN I-NP O
to TO B-VP O
specify VB I-VP O
that IN O O
the DT B-NP O
conjunction NN I-NP O
of IN B-PP O
two CD B-NP O
noun JJ I-NP O
phrases NNS I-NP O
is VBZ B-VP O
a DT B-NP O
parallel NN I-NP O
noun NN I-NP O
phrase NN I-NP O
, , O O
nor CC O O
that IN B-NP O
component NN I-NP B-TERM
noun NN I-NP I-TERM
phrases NNS I-NP I-TERM
( : B-VP O
proper NN B-NP B-DEF
nouns NNS I-NP I-DEF
, , O I-DEF
pronouns NNS B-NP I-DEF
, , O I-DEF
and CC O I-DEF
possessives NNS O I-DEF
) : O O
should MD B-VP O
not RB I-VP O
, , I-VP O
contain VBP I-VP O
an DT O O
article NN O O
. . O O

The DT B-NP O
architecture NN I-NP B-TERM
of IN B-PP I-TERM
the DT B-NP I-TERM
argument NN I-NP I-TERM
generator NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
typical JJ I-NP I-DEF
pipelined VBN I-NP I-DEF
architecture NN I-NP I-DEF
comprising NN B-VP I-DEF
a DT B-NP I-DEF
discourse NN I-NP I-DEF
planner NN I-NP I-DEF
, , O I-DEF
a DT B-NP I-DEF
microplanner NN I-NP I-DEF
and CC O I-DEF
a DT B-NP I-DEF
sentence NN I-NP I-DEF
real NN I-NP I-DEF
izer NN I-NP I-DEF
. . O O

The DT B-NP O
reasoning NN I-NP B-TERM
model NN I-NP I-TERM
is VBZ B-VP O
interacting VBG I-VP B-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
model NN I-NP I-DEF
of IN B-PP I-DEF
communication NN B-NP I-DEF
process NN I-NP I-DEF
. . O O

G-TAG JJ B-NP B-TERM
thus RB O O
seems VBZ B-VP O
a DT B-NP B-DEF
good JJ I-NP I-DEF
candidate NN I-NP I-DEF
for IN B-PP I-DEF
producing VBG B-VP I-DEF
technical JJ B-NP I-DEF
documentation NN I-NP I-DEF
complying VBG I-NP I-DEF
with IN B-PP I-DEF
the DT B-NP I-DEF
constraints NNS I-NP I-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
( NN I-NP I-DEF
EM NNP I-NP I-DEF
) NNP I-NP I-DEF
CL NNP I-NP I-DEF
. . O O

`` `` O O
The DT B-NP O
relation NN I-NP O
of IN B-PP O
hyperonymy NN B-NP O
is VBZ B-VP O
generally RB I-VP O
regarded VBN I-VP O
as IN B-PP O
transitive JJ B-NP O
: : O O
If IN O B-DEF
A DT B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
hyperonym NN I-NP I-DEF
of IN B-PP I-DEF
B NNP B-NP I-DEF
, , O I-DEF
and CC O I-DEF
B NNP B-NP I-DEF
is VBZ B-VP I-DEF
a DT B-NP I-DEF
hyperonym NN I-NP I-DEF
of IN B-PP I-DEF
C NNP B-NP I-DEF
, , O I-DEF
then RB O I-DEF
A DT O I-DEF
is VBZ B-VP I-DEF
a DT O I-DEF
hyperonym NN O I-DEF
of IN B-PP I-DEF
C NNP O I-DEF
. . O O
Following NNP B-VP O
common JJ O O
practice NN O O
, , O O
we PRP O O
call VBP B-VP O
A DT O O
a DT O O
direct JJ O B-TERM
hyperonym NN O I-TERM
of IN B-PP O
B NNP O O
, , O O
while IN O O
it PRP O O
is VBZ B-VP O
only RB O O
an DT O O
indirect JJ O O
hyperonym NN O O
of IN B-PP O
C. NNP O O
The NNP O O
same JJ O O
holds NNS O O
for IN B-PP O
the DT O O
inverse NN O O
relation NN O O
, , O O
hyponymy NN O O
. . O O

WIT NN B-NP B-TERM
features NNS B-VP B-DEF
an DT B-NP I-DEF
incremental JJ I-NP I-DEF
understanding NN I-NP I-DEF
mechanism NN I-NP I-DEF
that WDT I-NP I-DEF
enables VBZ B-VP I-DEF
robust MD B-NP I-DEF
utterance VB I-NP I-DEF
understanding NN I-NP I-DEF
and CC O I-DEF
realtime VB B-NP I-DEF
responses NNS I-NP I-DEF
. . O O

Error NNP B-NP B-TERM
probability NN I-NP I-TERM
is VBZ B-VP O
a DT B-NP B-DEF
metric JJ I-NP I-DEF
for IN B-PP I-DEF
evaluating NN B-VP I-DEF
segmentation NN B-NP I-DEF
results NNS I-NP I-DEF
proposed VBD B-VP O
in IN B-PP O
( CD B-NP O
Allan NNP I-NP O
et NN I-NP O
ai. NNP I-NP O
, , O O
1998 CD B-NP O
; : O O
Beeferman NNP B-NP O
etal. NNP B-VP O
, , O O
1999 CD B-NP O
) : I-NP O
. . O O

We PRP B-NP O
introduce VBP B-VP O
CST NNP B-NP B-TERM
( NNP I-NP I-TERM
cross-document NNP I-NP I-TERM
slructure NN I-NP I-TERM
theory NN I-NP I-TERM
) : I-NP I-TERM
, , O O
a DT B-NP B-DEF
paradigm NN I-NP I-DEF
for IN B-PP I-DEF
multidocument NN B-NP I-DEF
analysis NN I-NP I-DEF
. . O O

requestValue NNP B-NP B-TERM
( : I-NP O
p=v NN I-NP O
) : I-NP O
: : O O
system NN B-NP B-DEF
asks NNS B-VP I-DEF
whether IN O I-DEF
the DT B-NP I-DEF
value NN I-NP I-DEF
v NN I-NP I-DEF
of IN B-PP I-DEF
parameter NN B-NP I-DEF
p NN I-NP I-DEF
is VBZ B-VP I-DEF
correct JJ O I-DEF
. . O O

The DT B-NP O
communication NN I-NP B-TERM
channel NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
trained VBN I-NP I-DEF
classifier NN I-NP I-DEF
. . O O

The DT B-NP O
deep NN I-NP B-TERM
translation NN I-NP I-TERM
track NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
an DT B-NP I-DEF
HPSG NNP I-NP I-DEF
based VBN I-NP I-DEF
analysis NN I-NP I-DEF
, , O I-DEF
semantic JJ B-NP I-DEF
transfer NN I-NP I-DEF
and CC O I-DEF
finally RB O I-DEF
a DT B-NP I-DEF
TAG-based JJ I-NP I-DEF
generator NN I-NP I-DEF
( : I-NP I-DEF
VMGECO NNP I-NP I-DEF
) : I-NP I-DEF
. . O O

4.1 CD B-NP O
Evaluating NNP B-VP O
the DT B-NP O
coverage NN I-NP O
of IN B-PP O
hand-crafted JJ B-NP O
grammars NNS I-NP O
The DT I-NP O
XTAG NNP I-NP B-TERM
grammar NN I-NP I-TERM
( : I-NP O
XTAG-Group NN I-NP O
, , O O
1998 CD B-NP O
) : I-NP O
is VBZ B-VP O
a DT B-NP B-DEF
hand-crafted JJ I-NP I-DEF
large-scale JJ I-NP I-DEF
grammar NN I-NP I-DEF
for IN B-PP I-DEF
English NNP B-NP I-DEF
, , O I-DEF
which WDT B-NP I-DEF
has VBZ B-VP I-DEF
been VBN I-VP I-DEF
developed VBN I-VP I-DEF
at IN B-PP I-DEF
University NNP B-NP I-DEF
of IN B-PP I-DEF
Pennsylvania NNP O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
last JJ O I-DEF
decade NN O I-DEF
. . O O

For IN B-PP O
example NN B-NP O
, , O O
( : B-NP O
Domingos NNP I-NP O
, , O O
1996 CD B-NP O
) : O O
describes NNS B-VP O
the DT B-NP O
RISE NNP I-NP B-TERM
system NN I-NP I-TERM
, , O O
in IN B-PP B-DEF
which WDT B-NP I-DEF
rules NNS I-NP I-DEF
are VBP B-VP I-DEF
( : I-VP I-DEF
carefully RB B-NP I-DEF
) : I-NP I-DEF
generalised VBN B-VP I-DEF
from IN B-PP I-DEF
instances NNS B-NP I-DEF
, , O I-DEF
and CC O I-DEF
in IN B-PP I-DEF
which WDT B-NP I-DEF
the DT O I-DEF
k-NN NNP O I-DEF
classification NN O I-DEF
rule NN O I-DEF
searches NNS O I-DEF
for IN O I-DEF
nearest JJS O I-DEF
neighbours NNS O I-DEF
within IN B-PP I-DEF
these DT O I-DEF
rules NNS O I-DEF
when WRB B-VP I-DEF
classifying VBG I-VP I-DEF
new JJ O I-DEF
instances NNS O I-DEF
. . O O

The DT B-NP O
annotation NN I-NP B-TERM
information NN I-NP I-TERM
consists NNS B-VP B-DEF
of IN B-PP I-DEF
speech NN B-NP I-DEF
, , O I-DEF
transcription NN B-NP I-DEF
delimited VBD B-VP I-DEF
by IN B-PP I-DEF
slash NN B-NP I-DEF
units NNS I-NP I-DEF
, , O I-DEF
prosodic JJ B-NP I-DEF
, , O I-DEF
part NN B-NP I-DEF
of IN B-PP I-DEF
speech NN B-NP I-DEF
, , O I-DEF
dialogue NN B-NP I-DEF
acts NNS I-NP I-DEF
and CC O I-DEF
dialogue NN B-NP I-DEF
segmentation NN I-NP I-DEF
. . O O

An DT B-NP O
end-to-end JJ I-NP O
evaluation NN I-NP O
includes VBZ B-VP O
an DT B-NP O
analyzer NN I-NP B-TERM
, , O O
which WDT B-NP O
maps NNS B-VP B-DEF
the DT B-NP I-DEF
source NN I-NP I-DEF
language NN I-NP I-DEF
input NN I-NP I-DEF
into IN B-PP I-DEF
IF NNP B-NP I-DEF
and CC O O
a DT B-NP O
generator NN I-NP B-TERM
, , O O
which WDT B-NP O
maps NNS B-VP B-DEF
IF IN O I-DEF
into IN B-PP I-DEF
target NN B-NP I-DEF
language NN I-NP I-DEF
sentences NNS I-NP I-DEF
. . O O

2.2.1 CD B-NP O
The DT I-NP O
evaluator NN I-NP O
The DT I-NP O
evaluator NN I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-DEF
function NN I-NP I-DEF
p NN I-NP I-DEF
( : I-NP I-DEF
t NN I-NP I-DEF
[ : I-NP I-DEF
t NN I-NP I-DEF
' '' I-NP I-DEF
, , O I-DEF
s VBZ B-NP I-DEF
) : O I-DEF
which WDT B-NP I-DEF
assigns NNS B-VP I-DEF
to TO B-PP I-DEF
each DT B-NP I-DEF
target-text JJ I-NP I-DEF
unit NN I-NP I-DEF
t NN B-PP I-DEF
an DT B-NP I-DEF
estimate NN I-NP I-DEF
of IN B-PP I-DEF
its PRP$ B-NP I-DEF
probability NN I-NP I-DEF
given VBN B-VP I-DEF
a DT O I-DEF
source NN O I-DEF
text NN O I-DEF
s NNS B-VP I-DEF
and CC O I-DEF
the DT O I-DEF
tokens NNS O I-DEF
t VBP O I-DEF
' '' O I-DEF
which WDT O I-DEF
precede VBP B-VP I-DEF
t NN O I-DEF
in IN B-PP I-DEF
the DT O I-DEF
current JJ O I-DEF
translation NN O I-DEF
of IN B-PP I-DEF
s NNS O I-DEF
. . O O

The DT B-NP O
hotel NN I-NP O
Regina NNP I-NP O
has VBZ B-VP O
thirty NN B-NP O
single JJ I-NP O
rooms NNS I-NP O
The DT I-NP O
hotel NN I-NP B-TERM
Regina NNP I-NP I-TERM
is VBZ B-VP O
an DT B-NP B-DEF
expensive JJ I-NP I-DEF
hotel NN I-NP I-DEF
. . O O

Nitrogen NNP B-NP O
' POS I-NP O
s NNS I-NP O
input VBD I-NP O
, , O O
Abstract NNP B-NP B-TERM
Meaning NNP I-NP I-TERM
Representation NNP I-NP I-TERM
( NNP I-NP O
AMR NNP I-NP B-TERM
) NNP I-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-DEF
labeled VBN I-NP I-DEF
directed VBN I-NP I-DEF
graph NN I-NP I-DEF
written VBN B-VP I-DEF
using VBG I-VP I-DEF
the DT B-NP I-DEF
syntax NN I-NP I-DEF
for IN B-PP I-DEF
the DT B-NP I-DEF
PENMAN NNP I-NP I-DEF
Sentence NNP I-NP I-DEF
Plan NNP I-NP I-DEF
Language NNP I-NP I-DEF
( NNP I-NP O
Penman NNP I-NP O
1989 CD I-NP O
) CD I-NP O
. . O O

( NN B-NP O
ILl NNP I-NP O
, , O O
79 CD B-NP O
, , I-NP O
73 CD I-NP O
, , O O
£ : O O
, , O O
# # B-NP O
, , I-NP O
rl NN I-NP O
, , O O
a DT B-NP O
) NN I-NP O
is VBZ B-VP O
a DT B-NP O
query NN I-NP O
model NN I-NP O
with IN B-PP O
categories NNS B-NP O
C NNP I-NP O
, , O O
edge NN B-NP O
labels NNS I-NP O
E NNP I-NP O
and CC O O
terminals NNS B-NP O
Tiff NNP I-NP B-TERM
1 CD I-NP I-TERM
is VBZ B-VP O
a DT O B-DEF
finite JJ O I-DEF
set NN O I-DEF
with IN B-PP I-DEF
Lt NNP O I-DEF
n NN O I-DEF
( : O I-DEF
C NNP O I-DEF
U NNP O I-DEF
E NNP O I-DEF
U NNP O I-DEF
T NNP O I-DEF
) NNP O I-DEF
= NNP O I-DEF
O NNP O I-DEF
, , O I-DEF
the DT O I-DEF
set NN O I-DEF
of IN B-PP I-DEF
nodes NNS O I-DEF
. . O O

Note VB B-VP O
that IN O O
the DT B-NP O
correlation NN I-NP B-TERM
metric JJ I-NP I-TERM
C NNP I-NP I-TERM
is VBZ B-VP O
the DT B-NP B-DEF
square NN I-NP I-DEF
root NN I-NP I-DEF
of IN B-PP I-DEF
the DT B-NP I-DEF
X NNP I-NP I-DEF
2 CD I-NP I-DEF
metric JJ I-NP I-DEF
. . O O

Three CD B-NP O
measures NNS I-NP O
are VBP B-VP O
used VBN I-VP O
in IN B-PP O
the DT B-NP O
evaluation NN I-NP O
of IN B-PP O
the DT B-NP O
system NN I-NP O
performance NN I-NP O
: : O O
( : B-NP O
1 CD I-NP O
) CD I-NP O
precision NN I-NP B-TERM
, , O O
dEfined NNP B-VP O
as IN B-PP O
the DT B-NP B-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
relevant JJ B-NP I-DEF
documents NNS I-NP I-DEF
retrieved VBD B-VP I-DEF
over IN B-PP I-DEF
the DT B-NP I-DEF
total JJ I-NP I-DEF
number NN I-NP I-DEF
of IN B-PP I-DEF
documents NNS B-NP I-DEF
retrieved VBN B-VP I-DEF
; : O O
( : B-NP O
2 CD I-NP O
) CD I-NP O
recalL NNP I-NP B-TERM
, , O O
defined VBD B-VP O
as IN B-PP O
the DT O B-DEF
number NN O I-DEF
of IN B-PP I-DEF
relevant JJ O I-DEF
documents NNS O I-DEF
retrieved VBD B-VP I-DEF
over IN B-PP I-DEF
the DT O I-DEF
total JJ O I-DEF
number NN O I-DEF
of IN O I-DEF
relevant JJ O I-DEF
documents NNS O I-DEF
found VBD B-VP I-DEF
in IN O I-DEF
the DT O I-DEF
collection NN O I-DEF
and CC O O
( CD O O
3 CD O O
) CD O O
F-measure JJ O B-TERM
, , O O
which WDT O O
combines NNS B-VP B-DEF
both DT O I-DEF
the DT O I-DEF
precision NN O I-DEF
and CC O I-DEF
recall NN O I-DEF
into IN O I-DEF
a DT O I-DEF
single JJ O I-DEF
formula NN O I-DEF
: : O I-DEF
Fmeasure NNP O B-TERM
= : O O
2*R*P/ CD O O
( CD O O
R+P JJ O O
) NN O B-DEF
where WRB O I-DEF
