-DOCSTART- -X- -X- O
daily JJ I-PP O
prayers NNS I-PP O
. . O O

In IN I-PP O
America NP I-PP O
, , O O
a DT B-NP O
Sideshow NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-GENUS
JJ ADJP O I-GENUS
, , O I-GENUS
secondary JJ B-NP B-HYPER
production NN I-NP I-HYPER
associated VVN B-VP O
with IN B-PP O
a DT I-PP O
circus NN I-PP O
, , I-PP O
carnival NN I-PP O
, , I-PP O
fair JJ I-PP O
or CC I-PP O
other JJ I-PP O
such JJ I-PP O
attraction NN I-PP O
. . O O

Sienna NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP O
form NN I-NP O
of IN B-PP O
limonite NN B-NP B-HYPER
clay VV B-VP O
RBS ADJP O O
JJ ADJP O O
in IN B-PP O
the DT I-PP O
production NN I-PP O
of IN I-PP O
oil NN I-PP O
paint NN I-PP O
pigments NNS I-PP O
. . O O

In IN I-PP O
mathematics NN I-PP O
, , O O
a DT B-NP O
σ-algebra NN I-NP O
( ( O O
or CC O O
Sigma-algebra NP B-NP B-TERM
) ) O O
( ( B-NP O
sigma NN I-NP O
is VBZ B-VP O
a DT B-NP O
Greek JJ I-NP O
letter NN I-NP O
, , O O
upper JJ B-NP O
case NN I-NP O
Σ NN I-NP O
, , O O
lower JJR B-NP O
case NN I-NP O
σ NN I-NP O
) ) O O
over IN B-PP O
a DT I-PP O
set VVN I-PP O
X NN I-PP O
is VBZ B-VP O
a DT B-NP B-GENUS
nonempty NN I-NP I-GENUS
collection NN B-NP B-HYPER
Σ NN B-NP O
of IN B-PP O
subsets NNS I-PP O
of IN I-PP O
X NP I-PP O
that WDT B-NP O
is VBZ B-VP O
closed VVN I-VP O
under IN B-PP O
complementation NN I-PP O
and CC O O
countable JJ B-NP O
unions NNS I-NP O
of IN B-PP O
its PP$ I-PP O
members NNS I-PP O
. . O O

Sigmurethra NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP O
taxonomic JJ I-NP O
category NN I-NP O
of IN B-PP O
air-breathing JJ B-PP B-GENUS
land NN B-PP B-HYPER
snails NNS I-PP I-HYPER
and CC B-PP O
slugs NNS B-PP B-HYPER
, , O O
terrestrial JJ B-NP O
pulmonate JJ I-NP O
gastropod JJ I-NP O
molluscs NNS I-NP O
. . O O

A DT I-NP O
Sign NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-GENUS
entity NN B-NP B-HYPER
which WDT B-NP O
signifies VVZ B-VP O
another DT B-NP O
entity NN I-NP O
. . O O

Sikhism NN B-NP B-TERM
originated VVN B-VP O
from IN B-PP O
the DT I-PP O
word NN I-PP O
Sikh NN I-PP O
, , O O
which WDT B-NP O
in IN B-PP O
turn NN I-PP O
comes VVZ B-VP O
from IN B-PP O
the DT I-PP O
Sanskrit NN I-PP O
root NN I-PP O
meaning VVG B-NP O
disciple NN B-NP B-HYPER
" '' B-NP O
or CC O O
" `` O O
learner NN B-NP B-HYPER
" '' B-NP O
, , O O
or CC O O
śikṣa NN B-NP O
meaning NN I-NP O
" '' O O
instruction NN B-NP B-HYPER
" '' O O
. SENT O O
. . O O

SimCity NN I-NP B-TERM
was VBD B-VP O
Maxis NP B-NP B-GENUS
' POS I-NP I-GENUS
RB ADJP O I-GENUS
product NN B-NP B-HYPER
, , O O
which WDT B-NP O
has VHZ B-VP O
since RB I-VP O
been VBN I-VP O
ported VVN I-VP O
into IN B-PP O
various JJ I-PP O
personal JJ I-PP O
computers NNS I-PP O
and CC I-PP O
game NN I-PP O
consoles VVZ B-VP O
, , O O
and CC O O
enhanced VVN B-VP O
into IN B-PP O
several JJ I-PP O
different JJ I-PP O
versions NNS I-PP O
including VVG B-VP O
SimCity NP B-NP O
2000 CD I-NP O
in IN B-PP O
1993 CD I-PP O
, , O O
SimCity NP B-NP O
3000 CD I-NP O
in IN B-PP O
1999 CD I-PP O
, , O O
SimCity NP B-NP O
4 CD I-NP O
in IN B-PP O
2003 CD I-PP O
, , O O
and CC O O
SimCity NP B-NP O
DS NP I-NP O
and CC I-NP O
SimCity NP I-NP O
Societies NP I-NP O
in IN B-PP O
. . O O

Sinope NN B-NP B-TERM
refers VVZ B-VP O
to TO B-PP O
a DT B-PP B-GENUS
city NN B-NP B-HYPER
on IN B-PP O
the DT I-PP O
Black NP I-PP O
Sea NP I-PP O
, , O O
historically RB B-VP O
known VVN I-VP O
as IN B-PP O
Sinope NP I-PP O
. . O O

In IN B-PP O
biology NN I-PP O
, , O O
the DT B-NP O
Skeleton NP I-NP B-TERM
or CC I-NP O
skeletal JJ I-NP O
system NN I-NP O
is VBZ B-VP O
a DT B-NP B-GENUS
RB ADJP O I-GENUS
framework NN B-NP B-HYPER
that WDT B-NP O
supports VVZ B-VP O
the DT B-NP O
body NN I-NP O
. . O O

In IN B-PP O
ordinary JJ I-PP O
usage NN I-PP O
, , O O
Skepticism NP B-NP B-TERM
or CC I-NP O
scepticism NN I-NP O
( ( O O
/'σκέπτομαι'/ NN B-NP O
skeptomai NN I-NP O
, , O O
to TO B-VP O
look VV I-VP O
RB ADVP O O
, , O O
to TO B-VP O
consider VV I-VP O
; : O O
see VV B-VP O
RB ADVP O O
spelling VVG B-VP O
differences NNS B-NP O
) ) O O
refers VVZ B-VP O
to TO B-PP O
an DT B-PP B-GENUS
attitude NN B-NP B-HYPER
of IN B-PP O
doubt NN I-PP O
or CC O O
a DT B-NP O
disposition NN B-NP B-HYPER
to TO B-PP O
incredulity NN I-PP O
either CC O O
in IN B-PP O
JJ ADJP O O
or CC O O
toward IN B-PP O
a DT I-PP O
particular JJ I-PP O
object NN I-PP O
. . O O

In IN I-PP O
probability NN I-PP O
theory NN I-PP O
and CC I-PP O
statistics NNS I-PP O
, , O O
Skewness NP B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
measure NN B-NP B-HYPER
of IN B-PP O
the DT I-PP O
asymmetry NN I-PP O
of IN I-PP O
the DT I-PP O
probability NN I-PP O
distribution NN I-PP O
of IN I-PP O
a DT I-PP O
real-valued JJ I-PP O
random JJ I-PP O
variable NN I-PP O
. . O O

A DT B-NP O
Ski NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
long JJ I-NP I-GENUS
flat NN I-NP I-GENUS
device NN B-NP B-HYPER
worn VVN B-VP O
on IN B-PP O
the DT I-PP O
feet NNS I-PP O
designed VVN B-VP O
to TO I-VP O
help VV I-VP O
the DT B-NP O
wearer NN I-NP O
slide NN I-NP O
RB ADVP O O
over IN B-PP O
snow NN I-PP O
. . O O

A DT I-NP O
Skinhead NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP O
member NN I-NP O
of IN B-PP O
a DT B-PP B-GENUS
subculture NN B-NP B-HYPER
that WDT B-NP O
originated VVP B-VP O
among IN B-PP O
working VVG B-VP O
class NN B-NP O
youths NNS I-NP O
in IN B-PP O
the DT I-PP O
United NP I-PP O
Kingdom NP I-PP O
in IN I-PP O
the DT I-PP O
late JJ I-PP O
1960s NNS I-PP O
, , O O
and CC O O
then RB B-VP O
spread VVN I-VP O
to TO B-PP O
other JJ I-PP O
parts NNS I-PP O
of IN I-PP O
the DT I-PP O
world NN I-PP O
. . O O

In IN I-PP O
Wicca NP I-PP O
and CC I-PP O
Wicca-based NP I-PP O
Neopaganism NP I-PP O
, , O O
Skyclad NP B-NP B-TERM
is VBZ B-VP O
used VVN I-VP O
to TO I-VP O
refer VV I-VP O
to TO I-VP O
ritual NN B-NP B-HYPER
nudity NN I-NP I-HYPER
. . O O

A DT B-NP O
Skyscraper NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
tall JJ I-NP I-GENUS
, , O I-GENUS
continuously RB B-NP I-GENUS
habitable JJ I-NP I-GENUS
building NN B-NP B-HYPER
. . O O

In IN B-PP O
Norse JJ I-PP O
mythology NN I-PP O
, , O O
Skírnir NP B-NP B-TERM
is VBZ B-VP O
Freyr NP B-NP B-GENUS
's POS I-NP I-GENUS
messenger NN B-NP B-HYPER
and CC O O
vassal NN B-NP B-HYPER
. . O O

In IN B-PP O
Norse JJ I-PP O
mythology NN I-PP O
, , O O
Skíðblaðnir NP B-NP B-TERM
( ( O O
the DT B-NP O
name NN I-NP O
can MD B-VP O
be VB I-VP O
anglicized VVN I-VP O
as IN B-PP O
Skídbladnir NP I-PP O
, , I-PP O
Skídhbladhnir NP I-PP O
or CC I-PP O
Skíthblathnir NP I-PP O
) ) O O
is VBZ B-VP O
the DT B-NP B-GENUS
ship NN B-NP B-HYPER
of IN B-PP O
Freyr NP I-PP O
. . O O

Slayers NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
Dungeons NP I-NP I-GENUS
and CC O I-GENUS
Dragons-style NP B-NP I-GENUS
parody NN B-NP B-HYPER
that WDT B-NP O
follows VVZ B-VP O
the DT B-NP O
adventures NNS I-NP O
of IN B-PP O
the DT I-PP O
young JJ I-PP O
sorceress NN I-PP O
Lina NP I-PP O
Inverse NP I-PP O
and CC O O
her PP$ B-NP O
companions NNS I-NP O
as IN B-PP O
they PP I-PP O
journey NN B-NP O
through IN B-PP O
their PP$ I-PP O
world NN I-PP O
. . O O

In IN I-PP O
Norse JJ I-PP O
mythology NN I-PP O
, , O O
Sleipnir NP B-NP B-TERM
is VBZ B-VP O
Odin NP B-NP B-GENUS
's POS I-NP I-GENUS
magical JJ I-NP I-GENUS
eight-legged NN I-NP I-GENUS
steed NN B-NP B-HYPER
, , O O
and CC O O
the DT B-NP O
greatest JJS I-NP O
of IN B-PP O
all DT I-PP O
horses NNS I-PP O
. . O O

A DT B-NP O
Sling NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
projectile NN I-NP I-GENUS
weapon NN B-NP B-HYPER
typically RB B-VP O
used VVN I-VP O
to TO I-VP O
throw VV I-VP O
a DT B-NP O
blunt JJ I-NP O
projectile NN I-NP O
JJ ADJP O O
as IN B-PP O
a DT I-PP O
stone NN I-PP O
. . O O

A DT B-NP O
Slingshot NP I-NP B-TERM
( ( I-NP O
RB CONJP O O
sometimes RB B-NP O
called VVN I-NP O
a DT I-NP O
catapult VV B-VP O
, , I-VP O
shanghai VV I-VP O
, , O O
or CC O O
katty NN B-NP O
) ) O O
, , O O
is VBZ B-VP O
a DT B-NP B-GENUS
small JJ I-NP I-GENUS
hand-powered JJ I-NP I-GENUS
projectile NN I-NP I-GENUS
weapon NN B-NP B-HYPER
. . O O

The DT I-NP O
unqualified JJ I-NP O
word NN I-NP O
Smalltalk NN I-NP B-TERM
is VBZ B-VP O
often RB I-VP O
used VVN I-VP O
to TO I-VP O
indicate VV I-VP O
the DT B-NP B-GENUS
Smalltalk-80 JJ B-NP B-HYPER
language NN I-NP I-HYPER
, , O O
the DT B-NP O
first JJ I-NP O
version NN I-NP O
to TO B-VP O
be VB I-VP O
made VVN I-VP O
RB ADJP O O
JJ ADJP O O
and CC O O
created VVN B-VP O
in IN B-PP O
. . O O

Smelting NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP O
form NN I-NP O
of IN B-PP O
extractive JJ B-NP B-HYPER
metallurgy NN I-NP I-HYPER
. . O O

The DT B-NP O
Smiley NP I-NP B-TERM
, , I-NP O
smiley NN I-NP O
face NN I-NP O
, , O O
or CC O O
happy JJ B-NP O
face NN I-NP O
, , O O
is VBZ B-VP O
a DT B-NP B-GENUS
stylized VVN I-NP I-GENUS
representation NN B-NP B-HYPER
of IN B-PP O
a DT I-PP O
smiling VVG I-PP O
human JJ I-PP O
face NN I-PP O
, , O O
commonly RB B-VP O
represented VVN I-VP O
as IN B-PP O
a DT I-PP O
yellow JJ I-PP O
circle NN I-PP O
with IN I-PP O
two CD I-PP O
dots NNS I-PP O
representing VVG B-VP O
eyes NNS B-NP O
and CC O O
a DT B-NP O
half NN I-NP O
circle NN I-NP O
representing VVG B-VP O
the DT B-NP O
mouth NN I-NP O
. . O O

A DT I-NP O
Snake NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-GENUS
elongate VV B-VP I-GENUS
reptile NN B-NP B-HYPER
of IN B-PP O
the DT I-PP O
suborder NN I-PP O
Serpentes NP B-NP O
. . O O

A DT I-NP O
Snare NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP O
kind NN I-NP O
of IN B-PP O
trap NN B-NP B-HYPER
used VVN B-VP O
for IN B-PP O
capturing VVG I-PP O
animals NNS I-PP O
. . O O

A DT B-NP O
Sniper NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-GENUS
infantry NN I-NP I-GENUS
combatant NN B-NP B-HYPER
or CC B-NP O
serviceman NN B-NP B-HYPER
( ( B-NP O
e. JJ I-NP O
g. JJ I-NP O
police NN I-NP O
officer NN I-NP O
) ) O O
who WP B-NP O
specializes VVZ B-VP O
in IN B-PP O
shooting VVG B-VP O
from IN B-PP O
a DT I-PP O
concealed VVN I-PP O
position NN I-PP O
over IN I-PP O
longer JJR I-PP O
ranges NNS I-PP O
than IN I-PP O
regular JJ I-PP O
infantry NN I-PP O
, , O O
RB ADVP O O
with IN B-PP O
a DT I-PP O
specially RB B-VP O
designed VVN I-VP O
or CC I-VP O
adapted VVN I-VP O
sniper NN B-NP O
rifle NN I-NP O
. . O O

A DT I-NP O
Snowboard NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
thin JJ I-NP I-GENUS
, , I-NP I-GENUS
hourglass NN I-NP I-GENUS
shaped VVN B-VP I-GENUS
board NN B-NP B-HYPER
ridden VVN B-VP I-HYPER
RB ADJP O I-HYPER
a DT B-NP O
sloped VVN I-NP O
section NN I-NP O
of IN B-PP O
earth NN I-PP O
covered VVN B-VP O
in IN B-PP O
snow NN I-PP O
. . O O

The DT B-NP O
Solanaceae NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP O
family NN I-NP O
of IN B-PP O
flowering VVG B-VP B-GENUS
plants NNS B-NP B-HYPER
, , O O
many JJ B-NP O
of IN B-PP O
which WDT I-PP O
are VBP B-VP O
JJ ADJP O O
, , O O
while IN O O
others NNS B-NP O
are VBP B-VP O
JJ ADJP O O
( ( O O
RB CONJP O O
have VH B-VP O
both DT B-NP O
edible JJ I-NP O
and CC I-NP O
toxic JJ I-NP O
parts NNS I-NP O
) ) O O
. . O O

The DT B-NP O
Solanales NP I-NP B-TERM
are VBP B-VP O
an DT B-NP O
order NN I-NP O
of IN B-PP O
flowering VVG B-VP B-GENUS
plants NNS B-NP B-HYPER
, , O O
included VVN B-VP O
in IN B-PP O
the DT I-PP O
asterid JJ I-PP O
group NN I-PP O
of IN I-PP O
dicotyledons NNS I-PP O
. . O O

A DT B-NP O
Solder NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
JJ ADJP O I-GENUS
metal NN B-NP B-HYPER
alloy NN I-NP I-HYPER
with IN B-PP O
a DT I-PP O
melting NN I-PP O
point NN I-PP O
or CC I-PP O
melting NN I-PP O
range NN I-PP O
of IN I-PP O
90 CD I-PP O
to TO I-PP O
450 CD I-PP O
°C NN I-PP O
( ( O O
200 CD B-NP O
to TO B-PP O
840 CD I-PP O
°F NN I-PP O
) ) O O
, , O O
used VVN B-VP O
in IN B-PP O
a DT I-PP O
process NN I-PP O
called VVD B-VP O
soldering VVG I-VP O
WRB ADVP O O
it PP B-NP O
is VBZ B-VP O
melted VVN I-VP O
to TO I-VP O
join VV I-VP O
JJ ADJP O O
surfaces VVZ B-VP O
. . O O

In IN B-PP O
chemistry NN I-PP O
, , O O
a DT B-NP O
Solution NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
homogeneous JJ B-NP B-HYPER
mixture NN I-NP I-HYPER
composed VVN B-VP O
of IN B-PP O
two CD I-PP O
or CC I-PP O
more JJR I-PP O
substances NNS I-PP O
. . O O

The DT B-NP O
term NN I-NP O
Sonar NN I-NP B-TERM
is VBZ B-VP O
also RB I-VP O
used VVN I-VP O
for IN B-PP O
the NP B-PP B-GENUS
equipment NN B-NP B-HYPER
used VVN B-VP O
to TO I-VP O
generate VV I-VP O
and CC I-VP O
receive VV I-VP O
the DT B-NP O
sound NN I-NP O
. . O O

Sordariomycetidae NN B-NP B-TERM
is VBZ B-VP O
a DT B-NP O
subclass NN I-NP O
of IN B-PP O
sac NN B-PP B-HYPER
fungi NNS I-PP I-HYPER
. . O O

The DT B-NP O
Soul NP I-NP B-TERM
, , O O
according VVG B-VP O
to TO B-PP O
many JJ I-PP O
religious JJ I-PP O
and CC I-PP O
philosophical JJ I-PP O
traditions NNS I-PP O
, , O O
is VBZ B-VP O
the DT B-NP B-GENUS
self-aware NN I-NP I-GENUS
essence NN B-NP B-HYPER
, , O O
or CC O O
consciousness NN B-NP B-HYPER
, , O O
unique JJ B-NP O
to TO B-PP O
a DT I-PP O
particular JJ I-PP O
living NN I-PP O
being VBG B-VP O
. . O O

In IN B-PP O
physics NN I-PP O
, , O O
Spacetime NP B-NP B-TERM
is VBZ B-VP O
RB ADJP O B-GENUS
mathematical JJ B-NP B-HYPER
model NN I-NP I-HYPER
that WDT B-NP O
combines VVZ B-VP O
space NN B-NP O
and CC I-NP O
time NN I-NP O
into IN B-PP O
a DT I-PP O
single JJ I-PP O
construct NN I-PP O
called VVD B-VP O
the DT B-NP O
spacetime NN I-NP O
continuum NN I-NP O
. . O O

In IN B-PP O
this DT I-PP O
context NN I-PP O
, , O O
Spam NP B-NP B-TERM
is VBZ B-VP O
sometimes RB I-VP O
perceived VVN I-VP O
as IN B-PP O
a DT I-PP O
backronym NN I-PP O
for IN I-PP O
stupid JJ B-PP B-GENUS
, , I-PP I-GENUS
pointless JJ I-PP I-GENUS
, , O I-GENUS
annoying VVG B-VP I-GENUS
message NN B-NP B-HYPER
( ( B-NP O
RB ADVP O O
the DT B-NP O
A NP I-NP O
is VBZ B-VP O
thought VVN I-VP O
to TO I-VP O
stand VV I-VP O
for IN B-PP O
JJ ADJP O O
) ) O O
. . O O

A DT B-NP O
Spandrel NP I-NP B-TERM
( ( O O
less CC O O
RB ADVP O O
spandril NN B-NP O
or CC I-NP O
splaundrel NN I-NP O
) ) O O
is VBZ B-VP O
the DT B-NP B-GENUS
space NN B-NP B-HYPER
between IN B-PP O
two CD I-PP O
arches VVZ B-VP O
or CC I-VP O
RB ADJP O O
an DT B-NP O
arch NN I-NP O
and CC O O
a DT B-NP O
rectangular JJ I-NP O
enclosure NN I-NP O
. . O O

A DT B-NP O
Spectrometer NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-GENUS
JJ ADJP O I-GENUS
instrument NN B-NP B-HYPER
used VVN B-VP O
to TO I-VP O
measure VV I-VP O
properties NNS B-NP O
of IN B-PP O
light NN I-PP O
over IN I-PP O
a DT I-PP O
specific JJ I-PP O
portion NN I-PP O
of IN I-PP O
the DT I-PP O
electromagnetic JJ I-PP O
spectrum NN I-PP O
, , O O
typically RB B-VP O
used VVN I-VP O
in IN B-PP O
spectroscopic JJ I-PP O
analysis NN I-PP O
to TO B-VP O
identify VV I-VP O
materials NNS B-NP O
. . O O

A DT I-NP O
Spectrum NP I-NP B-TERM
( ( O O
plural JJ B-NP O
spectra NN I-NP O
or CC I-NP O
spectrums NNS I-NP O
) ) O O
is VBZ B-VP O
a DT B-NP B-GENUS
condition NN B-NP B-HYPER
that WDT B-NP O
is VBZ B-VP O
not RB I-VP O
limited VVN I-VP O
to TO B-PP O
a DT I-PP O
specific JJ I-PP O
set NN I-PP O
of IN I-PP O
values NNS I-PP O
but CC O O
can MD B-VP O
vary VV I-VP O
RB ADVP O O
within IN B-PP O
a DT I-PP O
continuum NN I-PP O
. . O O

A DT I-NP O
Sphere NP I-NP B-TERM
( ( O O
from IN B-PP O
Greek JJ I-PP O
- : O O
sphaira NN B-NP O
, , O O
" '' O O
globe NN B-NP O
, , O O
ball NN B-NP O
, , O O
" '' O O
) ) O O
is VBZ B-VP O
a DT B-NP B-GENUS
JJ ADJP O I-GENUS
geometrical JJ B-NP B-HYPER
object NN I-NP I-HYPER
. . O O

A DT B-NP O
Spice NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
dried VVN I-NP I-GENUS
seed NN B-NP B-HYPER
, , O O
fruit NN B-NP B-HYPER
, , O O
root NN B-NP B-HYPER
, , O O
bark NN B-NP B-HYPER
or CC B-NP O
vegetative JJ B-NP B-HYPER
substance NN I-NP I-HYPER
used VVN B-VP O
in IN B-PP O
nutritionally RB I-PP O
insignificant JJ I-PP O
quantities NNS I-PP O
as IN I-PP O
a DT I-PP O
food NN I-PP O
additive NN I-PP O
for IN I-PP O
the DT I-PP O
purpose NN I-PP O
of IN I-PP O
flavoring NN I-PP O
, , O O
and CC O O
RB ADVP O O
as IN B-PP O
a DT I-PP O
preservative NN I-PP O
by IN I-PP O
killing VVG B-VP O
or CC I-VP O
preventing VVG I-VP O
the DT B-NP O
growth NN I-NP O
of IN B-PP O
harmful JJ I-PP O
bacteria NNS I-PP O
. . O O

A DT B-NP O
Spinor NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP O
element NN I-NP O
of IN B-PP O
the NP B-PP B-GENUS
spinor NN B-NP B-HYPER
space NN I-NP I-HYPER
. . O O

A DT B-NP O
Spoonerism NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
play NN B-NP B-HYPER
on IN B-PP O
words NNS I-PP O
in IN I-PP O
which WDT I-PP O
corresponding JJ B-NP O
consonants NNS I-NP O
, , O O
vowels NNS B-NP O
, , O O
or CC O O
morphemes NNS B-NP O
are VBP B-VP O
switched VVN I-VP O
( ( O O
see VV B-VP O
metathesis NN B-NP O
) ) O O
. . O O

A DT I-NP O
Squirrel NP I-NP B-TERM
is VBZ B-VP O
any DT B-NP O
one NN I-NP O
of IN B-PP O
the DT B-PP B-GENUS
many JJ I-PP I-GENUS
small JJ I-PP I-GENUS
or CC O I-GENUS
JJ ADJP O I-GENUS
rodents NNS B-NP B-HYPER
in IN B-PP O
the DT I-PP O
family NN I-PP O
Sciuridae NP B-NP O
. . O O

In IN I-PP O
poetry NN I-PP O
, , O O
a DT B-NP O
Stanza NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
unit NN B-NP B-HYPER
within IN B-PP O
a DT I-PP O
larger JJR I-PP O
poem NN B-NP O
. . O O

A DT B-NP O
Star NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
massive JJ I-NP I-GENUS
, , O I-GENUS
luminous JJ B-NP B-HYPER
ball NN I-NP I-HYPER
of IN B-PP O
plasma NN I-PP O
. . O O

A DT B-NP O
State NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
political JJ B-NP B-HYPER
association NN I-NP I-HYPER
with IN B-PP O
effective JJ I-PP O
sovereignty NN I-PP O
over IN I-PP O
a DT I-PP O
geographic JJ I-PP O
area NN I-PP O
. . O O

A DT B-NP O
Statistic NP I-NP B-TERM
( ( O O
singular NN B-NP O
) ) O O
is VBZ B-VP O
the DT B-NP B-GENUS
result NN B-NP B-HYPER
of IN B-PP O
applying VVG B-VP O
a DT B-NP O
function NN I-NP O
( ( B-NP O
statistical JJ I-NP O
algorithm NN I-NP O
) ) O O
to TO B-PP O
a DT I-PP O
set NN I-PP O
of IN I-PP O
data NNS I-PP O
. . O O

A DT B-NP O
Statite NP I-NP B-TERM
( ( O O
a DT B-NP O
portmanteau NN I-NP O
of IN B-PP O
static JJ I-PP O
and CC I-PP O
satellite NN I-PP O
) ) O O
is VBZ B-VP O
a DT B-NP O
hypothetical JJ I-NP O
type NN I-NP O
of IN B-PP O
artificial NN B-PP B-GENUS
satellite NN B-NP B-HYPER
that WDT B-NP O
employs VVZ B-VP O
a DT B-NP O
solar JJ I-NP O
sail NN I-NP O
to TO B-VP O
continuously RB I-VP O
modify VV I-VP O
its PP$ B-NP O
orbit NN I-NP O
in IN B-PP O
ways NNS I-PP O
that IN O O
gravity NN B-NP O
RB ADVP O O
would MD B-VP O
not RB I-VP O
allow VV I-VP O
. . O O

A DT B-NP O
Statute NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP B-GENUS
JJ ADJP O I-GENUS
written JJ B-NP B-HYPER
enactment NN I-NP I-HYPER
of IN B-PP O
a DT I-PP O
legislative JJ I-PP O
authority NN I-PP O
that WDT B-NP O
governs VVZ B-VP O
a DT B-NP O
country NN I-NP O
, , I-NP O
state NN I-NP O
, , I-NP O
city NN I-NP O
, , I-NP O
or CC I-NP O
county NN I-NP O
. . O O

In IN B-PP O
physical JJ I-PP O
chemistry NN I-PP O
, , O O
and CC O O
in IN B-PP O
engineering NN I-PP O
, , I-PP O
Steam NP I-PP B-TERM
refers VVZ B-VP O
to TO I-VP O
vaporized VVN B-VP B-GENUS
water NN B-NP B-HYPER
. . O O

Henri-Marie NP I-NP O
Beyle NP I-NP O
( ( O O
January NP B-NP O
23 CD I-NP O
, , I-NP O
1783 CD I-NP O
- : O O
March NP B-NP O
23 CD I-NP O
, , I-NP O
1842 CD I-NP O
) ) O O
, , O O
RBR ADJP O O
known VVN B-VP O
by IN B-PP O
his PP$ I-PP O
penname NN I-PP O
Stendhal NP B-NP B-TERM
, , O O
was VBD B-VP O
a DT B-NP B-GENUS
19th-century JJ I-NP I-GENUS
French NNS I-NP I-GENUS
writer NN B-NP B-HYPER
. . O O

The DT B-NP O
Steradian NP I-NP B-TERM
( ( O O
symbol NN B-NP O
: : O O
sr NP B-NP O
) ) O O
is VBZ B-VP O
the DT B-NP B-GENUS
SI NP I-NP I-GENUS
unit NN B-NP B-HYPER
of IN B-PP O
solid JJ B-NP O
angle NN I-NP O
. . O O

The DT B-NP O
term NN I-NP O
Strategos NP I-NP B-TERM
( ( O O
plural JJ B-NP O
strategoi NNS I-NP O
; : O O
Greek JJ B-NP O
JJ ADJP O O
; : O O
) ) B-NP O
( ( I-NP O
literally RB B-VP O
meaning VVG I-VP O
" `` O O
army NN B-NP O
leader NN I-NP O
" '' O O
) ) O O
is VBZ B-VP O
used VVN I-VP O
in IN B-PP O
Greek NP I-PP O
to TO B-VP O
mean VV I-VP O
" '' O B-GENUS
general NN B-NP B-HYPER
" '' B-NP O
. . O O

In IN B-PP O
computer NN I-PP O
programming NN I-PP O
and CC O O
some DT B-NP O
branches NNS I-NP O
of IN B-PP O
mathematics NN I-PP O
, , O O
a DT B-NP O
String NP I-NP B-TERM
is VBZ B-VP O
an DT B-NP O
ordered VVN I-NP O
sequence NN I-NP O
of IN B-PP O
symbols NNS B-PP B-HYPER
. . O O

The DT B-NP O
StrongARM NP I-NP B-TERM
is VBZ B-VP O
a DT B-NP O
faster JJR I-NP O
version NN I-NP O
of IN B-PP O
the NP B-PP B-GENUS
Advanced NP B-NP B-HYPER
RISC NP I-NP I-HYPER
Machines NPS I-NP I-HYPER
ARM NN B-NP O
design NN I-NP O
. . O O

Structuralism NN I-NP B-TERM
is VBZ B-VP O
an DT B-NP B-GENUS
approach NN B-NP B-HYPER
to TO B-PP O
the DT I-PP O
human JJ I-PP O
sciences NNS I-PP O
that WDT B-NP O
attempts VVZ B-VP O
to TO I-VP O
analyze VV I-VP O
a DT B-NP O
specific JJ I-NP O
field NN I-NP O
( ( O O
for IN B-PP O
instance NN I-PP O
, , O O
mythology NN B-NP O
) ) O O
as IN B-PP O
a DT I-PP O
complex JJ I-PP O
system NN I-PP O
of IN I-PP O
interrelated VVN I-PP O
parts NNS I-PP O
. . O O

The DT B-NP O
term NN I-NP O
Stuttering NP I-NP B-TERM
is VBZ B-VP O
RBS ADJP O O
commonly RB B-VP O
associated VVN I-VP O
with IN B-PP O
JJ ADJP O B-GENUS
sound JJ B-NP B-HYPER
repetition NN I-NP I-HYPER
, , O O
